Station_ID,Date_Time,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
KSLC,01/19/2023 22:40 UTC,29.98,32.0,81.4,4.6,554.0,286.0,433.0,9.0
KSLC,01/19/2023 22:45 UTC,29.97,32.0,81.4,3.45,604.0,256.0,443.0,10.0
KSLC,01/19/2023 22:50 UTC,29.98,32.0,81.4,4.6,604.0,276.0,373.0,9.0
KSLC,01/19/2023 22:54 UTC,29.97,32.0,81.4,3.45,604.0,276.0,373.0,9.0
KSLC,01/19/2023 22:55 UTC,29.97,32.0,81.4,0.0,,483.0,604.0,10.0
KSLC,01/19/2023 23:00 UTC,29.98,33.08,77.93,3.45,,503.0,604.0,10.0
KSLC,01/19/2023 23:05 UTC,29.97,32.0,81.4,0.0,,503.0,604.0,10.0
KSLC,01/19/2023 23:10 UTC,29.97,33.08,75.08,0.0,,502.0,654.0,10.0
KSLC,01/19/2023 23:15 UTC,29.98,33.08,77.93,3.45,,552.0,654.0,10.0
KSLC,01/19/2023 23:20 UTC,29.98,33.08,77.93,4.6,,136.0,604.0,10.0
KSLC,01/19/2023 23:25 UTC,29.98,33.08,75.08,3.45,,146.0,654.0,10.0
KSLC,01/19/2023 23:30 UTC,29.98,33.08,75.08,4.6,,146.0,654.0,10.0
KSLC,01/19/2023 23:35 UTC,29.98,33.08,77.93,5.75,,136.0,654.0,10.0
KSLC,01/19/2023 23:40 UTC,29.98,32.0,81.4,8.06,,146.0,604.0,10.0
KSLC,01/19/2023 23:45 UTC,29.98,32.0,81.4,10.36,604.0,96.0,146.0,9.0
KSLC,01/19/2023 23:50 UTC,29.98,32.0,81.4,9.21,,116.0,604.0,9.0
KSLC,01/19/2023 23:54 UTC,29.98,32.0,81.4,8.06,,106.0,604.0,9.0
KSLC,01/19/2023 23:55 UTC,29.98,32.0,81.4,9.21,,106.0,604.0,10.0
KSLC,01/20/2023 00:00 UTC,29.99,32.0,81.4,9.21,,106.0,604.0,10.0
KSLC,01/20/2023 00:05 UTC,29.99,32.0,81.4,8.06,,106.0,604.0,10.0
KSLC,01/20/2023 00:10 UTC,29.99,32.0,81.4,9.21,,603.0,754.0,10.0
KSLC,01/20/2023 00:15 UTC,29.99,32.0,81.4,8.06,,603.0,754.0,10.0
KSLC,01/20/2023 00:20 UTC,29.99,32.0,81.4,8.06,,602.0,754.0,10.0
KSLC,01/20/2023 00:25 UTC,29.99,32.0,81.4,8.06,,556.0,754.0,10.0
KSLC,01/20/2023 00:30 UTC,29.99,32.0,81.4,9.21,,704.0,,10.0
KSLC,01/20/2023 00:35 UTC,29.99,32.0,81.4,9.21,,704.0,,10.0
KSLC,01/20/2023 00:40 UTC,30.0,32.0,81.4,8.06,,704.0,,10.0
KSLC,01/20/2023 00:45 UTC,30.0,32.0,81.4,8.06,,703.0,854.0,10.0
KSLC,01/20/2023 00:50 UTC,30.0,32.0,81.4,9.21,853.0,602.0,703.0,10.0
KSLC,01/20/2023 00:54 UTC,30.0,32.0,81.4,6.91,853.0,602.0,703.0,10.0
KSLC,01/20/2023 00:55 UTC,30.0,32.0,81.4,6.91,,703.0,854.0,10.0
KSLC,01/20/2023 01:00 UTC,30.0,32.0,81.4,9.21,,703.0,854.0,10.0
KSLC,01/20/2023 01:05 UTC,30.0,32.0,81.4,9.21,,754.0,,10.0
KSLC,01/20/2023 01:10 UTC,30.0,32.0,81.4,10.36,,754.0,,10.0
KSLC,01/20/2023 01:15 UTC,30.0,32.0,78.42,10.36,,506.0,754.0,10.0
KSLC,01/20/2023 01:20 UTC,30.01,32.0,81.4,10.36,,506.0,754.0,10.0
KSLC,01/20/2023 01:25 UTC,30.01,32.0,78.42,10.36,904.0,506.0,753.0,10.0
KSLC,01/20/2023 01:30 UTC,30.01,32.0,81.4,10.36,904.0,502.0,753.0,10.0
KSLC,01/20/2023 01:35 UTC,30.01,32.0,81.4,9.21,904.0,502.0,753.0,10.0
KSLC,01/20/2023 01:40 UTC,30.01,32.0,80.19,10.36,904.0,502.0,753.0,10.0
KSLC,01/20/2023 01:45 UTC,30.01,32.0,80.19,9.21,903.0,502.0,753.0,10.0
KSLC,01/20/2023 01:50 UTC,30.01,32.0,80.19,9.21,903.0,502.0,753.0,10.0
KSLC,01/20/2023 01:54 UTC,30.01,30.92,81.92,9.21,903.0,502.0,753.0,10.0
KSLC,01/20/2023 01:55 UTC,30.01,30.92,81.92,9.21,954.0,502.0,703.0,10.0
KSLC,01/20/2023 02:00 UTC,30.01,30.2,86.26,9.21,904.0,556.0,703.0,10.0
KSLC,01/20/2023 02:05 UTC,30.01,32.0,80.19,9.21,854.0,556.0,753.0,10.0
KSLC,01/20/2023 02:10 UTC,30.01,32.0,81.4,8.06,854.0,556.0,703.0,10.0
KSLC,01/20/2023 02:15 UTC,30.01,32.0,81.4,9.21,,703.0,854.0,10.0
KSLC,01/20/2023 02:20 UTC,30.01,32.0,80.19,8.06,,653.0,804.0,10.0
KSLC,01/20/2023 02:25 UTC,30.02,32.0,81.4,8.06,,704.0,,10.0
KSLC,01/20/2023 02:30 UTC,30.02,32.0,86.37,9.21,,506.0,704.0,10.0
KSLC,01/20/2023 02:35 UTC,30.02,32.0,86.37,9.21,654.0,346.0,506.0,10.0
KSLC,01/20/2023 02:40 UTC,30.02,32.0,86.37,9.21,654.0,346.0,506.0,10.0
KSLC,01/20/2023 02:45 UTC,30.02,32.0,86.37,9.21,,604.0,,9.0
KSLC,01/20/2023 02:50 UTC,30.02,32.0,86.37,9.21,654.0,406.0,553.0,8.0
KSLC,01/20/2023 02:54 UTC,30.02,32.0,85.1,9.21,653.0,406.0,553.0,8.0
KSLC,01/20/2023 02:55 UTC,30.02,32.0,85.1,9.21,,554.0,,7.0
KSLC,01/20/2023 03:00 UTC,30.02,30.92,88.9,9.21,,554.0,,5.0
KSLC,01/20/2023 03:05 UTC,30.02,30.92,88.9,9.21,,553.0,754.0,4.0
KSLC,01/20/2023 03:10 UTC,30.02,30.2,92.91,9.21,,553.0,754.0,4.0
KSLC,01/20/2023 03:15 UTC,30.02,30.92,88.9,8.06,,552.0,754.0,4.0
KSLC,01/20/2023 03:20 UTC,30.02,30.2,92.91,8.06,1004.0,602.0,703.0,5.0
KSLC,01/20/2023 03:25 UTC,30.02,30.2,92.91,8.06,1004.0,652.0,803.0,7.0
KSLC,01/20/2023 03:30 UTC,30.02,30.92,88.9,8.06,,702.0,1004.0,9.0
KSLC,01/20/2023 03:35 UTC,30.02,30.2,92.91,8.06,,752.0,1004.0,9.0
KSLC,01/20/2023 03:40 UTC,30.03,30.92,85.03,8.06,,706.0,1004.0,9.0
KSLC,01/20/2023 03:45 UTC,30.03,30.02,88.2,8.06,,1004.0,,9.0
KSLC,01/20/2023 03:50 UTC,30.03,30.02,88.2,8.06,,752.0,953.0,9.0
KSLC,01/20/2023 03:54 UTC,30.03,30.02,88.2,8.06,,752.0,953.0,9.0
KSLC,01/20/2023 03:55 UTC,30.03,30.2,92.91,8.06,,752.0,1004.0,9.0
KSLC,01/20/2023 04:00 UTC,30.03,30.92,88.9,8.06,,706.0,1003.0,9.0
KSLC,01/20/2023 04:05 UTC,30.03,30.2,86.26,8.06,,756.0,1003.0,9.0
KSLC,01/20/2023 04:10 UTC,30.03,30.92,88.9,5.75,,756.0,952.0,10.0
KSLC,01/20/2023 04:15 UTC,30.04,30.2,86.26,6.91,,756.0,,10.0
KSLC,01/20/2023 04:20 UTC,30.04,30.92,88.9,6.91,,706.0,,10.0
KSLC,01/20/2023 04:25 UTC,30.04,30.92,85.03,6.91,,702.0,,10.0
KSLC,01/20/2023 04:30 UTC,30.04,30.2,86.26,8.06,,752.0,,10.0
KSLC,01/20/2023 04:35 UTC,30.04,30.92,85.03,8.06,,753.0,,10.0
KSLC,01/20/2023 04:40 UTC,30.04,30.2,86.26,8.06,,753.0,903.0,10.0
KSLC,01/20/2023 04:45 UTC,30.05,30.92,85.03,8.06,,753.0,903.0,10.0
KSLC,01/20/2023 04:50 UTC,30.05,30.2,92.91,6.91,1204.0,703.0,853.0,10.0
KSLC,01/20/2023 04:54 UTC,30.05,30.92,88.9,6.91,1204.0,703.0,853.0,9.0
KSLC,01/20/2023 04:55 UTC,30.05,30.92,88.9,6.91,,96.0,804.0,9.0
KSLC,01/20/2023 05:00 UTC,30.05,30.92,88.9,6.91,,804.0,,8.0
KSLC,01/20/2023 05:04 UTC,30.05,30.92,88.9,5.75,904.0,96.0,753.0,1.0
KSLC,01/20/2023 05:05 UTC,30.05,30.2,92.91,4.6,854.0,96.0,703.0,6.0
KSLC,01/20/2023 05:10 UTC,30.06,30.2,92.91,5.75,904.0,96.0,753.0,6.0
KSLC,01/20/2023 05:15 UTC,30.06,30.2,92.91,5.75,754.0,96.0,556.0,6.0
KSLC,01/20/2023 05:18 UTC,30.06,30.92,88.9,5.75,753.0,116.0,602.0,2.0
KSLC,01/20/2023 05:20 UTC,30.06,30.2,92.91,5.75,753.0,116.0,602.0,6.0
KSLC,01/20/2023 05:25 UTC,30.06,30.92,88.9,6.91,753.0,116.0,602.0,2.0
KSLC,01/20/2023 05:28 UTC,30.06,30.92,88.9,5.75,,62.0,704.0,1.0
KSLC,01/20/2023 05:30 UTC,30.06,30.2,92.91,5.75,,62.0,704.0,5.0
KSLC,01/20/2023 05:35 UTC,30.07,30.92,88.9,5.75,,53.0,704.0,1.0
KSLC,01/20/2023 05:37 UTC,30.07,30.92,88.9,4.6,,53.0,704.0,1.0
KSLC,01/20/2023 05:40 UTC,30.07,30.2,92.91,4.6,,43.0,704.0,4.0
KSLC,01/20/2023 05:41 UTC,30.07,30.92,88.9,4.6,,43.0,704.0,3.0
KSLC,01/20/2023 05:45 UTC,30.07,30.92,88.9,4.6,,44.0,,3.0
KSLC,01/20/2023 05:50 UTC,30.07,30.92,88.9,4.6,,43.0,504.0,3.0
KSLC,01/20/2023 05:54 UTC,30.07,30.92,88.9,4.6,,43.0,504.0,3.0
KSLC,01/20/2023 05:55 UTC,30.07,30.2,92.91,4.6,,54.0,,3.0
KSLC,01/20/2023 05:59 UTC,30.07,30.92,88.9,3.45,,54.0,,2.5
KSLC,01/20/2023 06:00 UTC,30.07,30.92,92.25,4.6,,54.0,,2.5
KSLC,01/20/2023 06:05 UTC,30.07,30.2,92.91,4.6,,54.0,,2.5
KSLC,01/20/2023 06:10 UTC,30.07,30.2,92.91,5.75,,54.0,,3.0
KSLC,01/20/2023 06:12 UTC,30.07,30.92,88.9,5.75,,54.0,,3.0
KSLC,01/20/2023 06:15 UTC,30.07,30.92,88.9,5.75,,54.0,,3.0
KSLC,01/20/2023 06:20 UTC,30.07,30.2,92.91,6.91,,54.0,,3.0
KSLC,01/20/2023 06:25 UTC,30.07,30.2,92.91,6.91,,54.0,,3.0
KSLC,01/20/2023 06:30 UTC,30.07,30.92,88.9,6.91,,63.0,754.0,3.0
KSLC,01/20/2023 06:35 UTC,30.07,30.2,92.91,6.91,,63.0,754.0,4.0
KSLC,01/20/2023 06:38 UTC,30.07,30.92,88.9,8.06,,63.0,754.0,4.0
KSLC,01/20/2023 06:40 UTC,30.07,30.92,85.03,6.91,,63.0,754.0,4.0
KSLC,01/20/2023 06:45 UTC,30.07,30.2,92.91,5.75,1004.0,63.0,753.0,5.0
KSLC,01/20/2023 06:50 UTC,30.06,30.2,92.91,4.6,1003.0,62.0,803.0,6.0
KSLC,01/20/2023 06:54 UTC,30.06,30.02,92.22,5.75,1003.0,66.0,753.0,6.0
KSLC,01/20/2023 06:55 UTC,30.06,30.02,92.22,5.75,1003.0,76.0,753.0,6.0
KSLC,01/20/2023 07:00 UTC,30.06,30.02,92.22,5.75,1004.0,66.0,803.0,7.0
KSLC,01/20/2023 07:05 UTC,30.06,30.02,88.2,6.91,1004.0,66.0,802.0,8.0
KSLC,01/20/2023 07:10 UTC,30.06,30.2,86.26,6.91,,756.0,1003.0,9.0
KSLC,01/20/2023 07:15 UTC,30.07,30.2,86.26,5.75,,903.0,1104.0,9.0
KSLC,01/20/2023 07:20 UTC,30.07,30.02,88.2,6.91,,756.0,904.0,8.0
KSLC,01/20/2023 07:25 UTC,30.07,30.2,86.26,5.75,,76.0,904.0,8.0
KSLC,01/20/2023 07:30 UTC,30.07,30.2,86.26,5.75,,76.0,854.0,7.0
KSLC,01/20/2023 07:35 UTC,30.07,30.2,86.26,6.91,,76.0,854.0,7.0
KSLC,01/20/2023 07:40 UTC,30.07,30.2,86.26,5.75,,66.0,854.0,8.0
KSLC,01/20/2023 07:45 UTC,30.07,30.02,88.2,6.91,,62.0,854.0,8.0
KSLC,01/20/2023 07:50 UTC,30.07,30.2,86.26,4.6,,63.0,804.0,9.0
KSLC,01/20/2023 07:54 UTC,30.07,30.02,92.22,4.6,,62.0,804.0,10.0
KSLC,01/20/2023 07:55 UTC,30.07,30.2,92.91,3.45,854.0,62.0,703.0,10.0
KSLC,01/20/2023 08:00 UTC,30.07,30.02,92.22,3.45,854.0,62.0,703.0,10.0
KSLC,01/20/2023 08:05 UTC,30.07,30.02,88.2,3.45,,62.0,704.0,10.0
KSLC,01/20/2023 08:10 UTC,30.07,30.2,86.26,3.45,,62.0,654.0,10.0
KSLC,01/20/2023 08:15 UTC,30.07,30.2,86.26,0.0,,72.0,654.0,10.0
KSLC,01/20/2023 08:20 UTC,30.07,30.2,86.26,0.0,,72.0,654.0,10.0
KSLC,01/20/2023 08:25 UTC,30.07,30.2,86.26,3.45,,72.0,654.0,10.0
KSLC,01/20/2023 08:30 UTC,30.07,30.2,86.26,0.0,654.0,72.0,413.0,10.0
KSLC,01/20/2023 08:35 UTC,30.07,30.2,86.26,4.6,604.0,73.0,403.0,10.0
KSLC,01/20/2023 08:40 UTC,30.07,30.2,86.26,3.45,604.0,72.0,403.0,10.0
KSLC,01/20/2023 08:45 UTC,30.08,30.2,86.26,0.0,604.0,72.0,403.0,10.0
KSLC,01/20/2023 08:50 UTC,30.08,30.2,86.26,5.75,604.0,82.0,492.0,10.0
KSLC,01/20/2023 08:54 UTC,30.08,30.02,84.97,4.6,554.0,82.0,482.0,10.0
KSLC,01/20/2023 08:55 UTC,30.08,30.2,86.26,5.75,554.0,82.0,482.0,10.0
KSLC,01/20/2023 09:00 UTC,30.08,30.2,86.26,8.06,,86.0,604.0,10.0
KSLC,01/20/2023 09:05 UTC,30.08,30.2,86.26,10.36,,96.0,604.0,10.0
KSLC,01/20/2023 09:10 UTC,30.08,30.02,84.97,10.36,,96.0,554.0,10.0
KSLC,01/20/2023 09:15 UTC,30.08,30.02,84.97,9.21,,96.0,554.0,10.0
KSLC,01/20/2023 09:20 UTC,30.08,30.2,86.26,8.06,,604.0,,10.0
KSLC,01/20/2023 09:25 UTC,30.08,30.02,84.97,9.21,,654.0,,10.0
KSLC,01/20/2023 09:30 UTC,30.08,30.2,86.26,8.06,,654.0,,10.0
KSLC,01/20/2023 09:35 UTC,30.09,30.02,84.97,8.06,,654.0,,10.0
KSLC,01/20/2023 09:40 UTC,30.09,30.02,84.97,8.06,,654.0,,10.0
KSLC,01/20/2023 09:45 UTC,30.09,30.02,84.97,9.21,,654.0,,10.0
KSLC,01/20/2023 09:50 UTC,30.09,30.2,86.26,9.21,,556.0,704.0,10.0
KSLC,01/20/2023 09:54 UTC,30.09,30.02,84.97,8.06,704.0,86.0,553.0,10.0
KSLC,01/20/2023 09:55 UTC,30.09,30.02,84.97,6.91,,704.0,,10.0
KSLC,01/20/2023 10:00 UTC,30.09,30.02,84.97,5.75,,654.0,,10.0
KSLC,01/20/2023 10:05 UTC,30.09,30.2,86.26,0.0,,654.0,,10.0
KSLC,01/20/2023 10:10 UTC,30.09,30.92,85.03,0.0,,704.0,,10.0
KSLC,01/20/2023 10:15 UTC,30.09,30.92,81.92,3.45,,704.0,,10.0
KSLC,01/20/2023 10:20 UTC,30.09,30.2,86.26,4.6,,704.0,,10.0
KSLC,01/20/2023 10:25 UTC,30.09,30.92,81.92,4.6,,703.0,854.0,10.0
KSLC,01/20/2023 10:30 UTC,30.09,30.2,80.04,4.6,,703.0,854.0,10.0
KSLC,01/20/2023 10:35 UTC,30.1,30.2,80.04,3.45,,703.0,854.0,10.0
KSLC,01/20/2023 10:40 UTC,30.1,30.2,86.26,4.6,,653.0,854.0,10.0
KSLC,01/20/2023 10:45 UTC,30.1,30.2,80.04,5.75,,653.0,854.0,10.0
KSLC,01/20/2023 10:50 UTC,30.1,30.2,80.04,5.75,,654.0,,10.0
KSLC,01/20/2023 10:54 UTC,30.1,30.92,78.32,4.6,,653.0,804.0,10.0
KSLC,01/20/2023 10:55 UTC,30.1,30.2,80.04,3.45,,604.0,,10.0
KSLC,01/20/2023 11:00 UTC,30.1,30.92,78.32,3.45,,604.0,,10.0
KSLC,01/20/2023 11:05 UTC,30.1,30.02,84.97,3.45,,604.0,,10.0
KSLC,01/20/2023 11:10 UTC,30.1,30.2,86.26,0.0,,654.0,,10.0
KSLC,01/20/2023 11:15 UTC,30.1,30.02,84.97,3.45,,604.0,,10.0
KSLC,01/20/2023 11:20 UTC,30.1,30.02,84.97,0.0,,604.0,,10.0
KSLC,01/20/2023 11:25 UTC,30.1,30.2,86.26,4.6,,554.0,,10.0
KSLC,01/20/2023 11:30 UTC,30.1,30.2,80.04,4.6,,554.0,,10.0
KSLC,01/20/2023 11:35 UTC,30.1,30.92,78.32,4.6,,504.0,,10.0
KSLC,01/20/2023 11:40 UTC,30.1,30.92,78.32,4.6,,484.0,,10.0
KSLC,01/20/2023 11:45 UTC,30.1,30.92,78.32,5.75,,493.0,654.0,10.0
KSLC,01/20/2023 11:50 UTC,30.1,30.02,78.24,6.91,,483.0,704.0,10.0
KSLC,01/20/2023 11:54 UTC,30.1,30.02,81.24,8.06,,472.0,704.0,10.0
KSLC,01/20/2023 11:55 UTC,30.1,30.02,81.24,8.06,,472.0,704.0,10.0
KSLC,01/20/2023 12:00 UTC,30.1,30.02,81.24,6.91,1004.0,472.0,753.0,10.0
KSLC,01/20/2023 12:05 UTC,30.1,30.02,81.24,8.06,1004.0,506.0,753.0,10.0
KSLC,01/20/2023 12:10 UTC,30.1,30.92,81.92,8.06,1004.0,606.0,753.0,10.0
KSLC,01/20/2023 12:15 UTC,30.11,30.92,81.92,9.21,,753.0,1004.0,10.0
KSLC,01/20/2023 12:20 UTC,30.1,30.02,84.97,8.06,,803.0,1004.0,10.0
KSLC,01/20/2023 12:25 UTC,30.1,30.02,84.97,9.21,,803.0,1004.0,10.0
KSLC,01/20/2023 12:30 UTC,30.1,30.02,84.97,8.06,,854.0,,10.0
KSLC,01/20/2023 12:35 UTC,30.1,30.02,84.97,10.36,,854.0,,10.0
KSLC,01/20/2023 12:40 UTC,30.11,30.02,84.97,10.36,,854.0,,10.0
KSLC,01/20/2023 12:45 UTC,30.11,30.02,84.97,9.21,,854.0,,10.0
KSLC,01/20/2023 12:50 UTC,30.11,30.02,84.97,10.36,1004.0,702.0,853.0,10.0
KSLC,01/20/2023 12:54 UTC,30.11,30.02,84.97,10.36,1004.0,702.0,853.0,10.0
KSLC,01/20/2023 12:55 UTC,30.11,30.02,84.97,10.36,,752.0,904.0,10.0
KSLC,01/20/2023 13:00 UTC,30.11,30.02,81.24,10.36,,753.0,904.0,10.0
KSLC,01/20/2023 13:05 UTC,30.11,30.02,84.97,8.06,,752.0,954.0,10.0
KSLC,01/20/2023 13:10 UTC,30.11,30.02,84.97,8.06,,752.0,954.0,10.0
KSLC,01/20/2023 13:15 UTC,30.11,30.02,84.97,8.06,,802.0,954.0,10.0
KSLC,01/20/2023 13:20 UTC,30.11,30.02,84.97,9.21,,802.0,1004.0,10.0
KSLC,01/20/2023 13:25 UTC,30.11,30.02,84.97,9.21,,752.0,1004.0,10.0
KSLC,01/20/2023 13:30 UTC,30.11,30.02,81.24,9.21,1204.0,752.0,953.0,10.0
KSLC,01/20/2023 13:35 UTC,30.12,30.02,81.24,9.21,1203.0,752.0,953.0,10.0
KSLC,01/20/2023 13:40 UTC,30.12,30.02,81.24,9.21,1203.0,756.0,1003.0,10.0
KSLC,01/20/2023 13:45 UTC,30.12,30.02,81.24,6.91,1203.0,756.0,1003.0,10.0
KSLC,01/20/2023 13:50 UTC,30.12,30.02,81.24,5.75,1404.0,752.0,1003.0,10.0
KSLC,01/20/2023 13:54 UTC,30.12,30.02,78.24,6.91,1404.0,756.0,1003.0,10.0
KSLC,01/20/2023 13:55 UTC,30.12,30.02,78.24,8.06,,806.0,1003.0,10.0
KSLC,01/20/2023 14:00 UTC,30.12,30.02,78.24,8.06,,806.0,1002.0,10.0
KSLC,01/20/2023 14:05 UTC,30.12,30.02,78.24,5.75,,806.0,1002.0,10.0
KSLC,01/20/2023 14:10 UTC,30.12,30.02,78.24,5.75,,806.0,1006.0,10.0
KSLC,01/20/2023 14:15 UTC,30.12,30.02,81.24,4.6,,806.0,1006.0,10.0
KSLC,01/20/2023 14:20 UTC,30.13,30.02,78.24,6.91,,1.0,,10.0
KSLC,01/20/2023 14:25 UTC,30.13,30.02,78.24,4.6,,1.0,,10.0
KSLC,01/20/2023 14:30 UTC,30.13,30.02,81.24,4.6,,1.0,,10.0
KSLC,01/20/2023 14:35 UTC,30.13,30.02,81.24,4.6,,1.0,,10.0
KSLC,01/20/2023 14:40 UTC,30.13,30.02,78.24,4.6,,1.0,,10.0
KSLC,01/20/2023 14:45 UTC,30.13,30.02,81.24,0.0,,1.0,,10.0
KSLC,01/20/2023 14:50 UTC,30.13,28.94,84.9,3.45,,1.0,,10.0
KSLC,01/20/2023 14:54 UTC,30.13,28.94,84.9,3.45,1102.0,156.0,706.0,10.0
KSLC,01/20/2023 14:55 UTC,30.13,28.94,81.77,3.45,,1.0,,10.0
KSLC,01/20/2023 15:00 UTC,30.13,28.94,81.77,3.45,,1.0,,10.0
KSLC,01/20/2023 15:05 UTC,30.13,28.94,81.77,4.6,,1.0,,10.0
KSLC,01/20/2023 15:10 UTC,30.13,28.94,81.77,3.45,,1.0,,10.0
KSLC,01/20/2023 15:15 UTC,30.14,28.94,84.9,4.6,,1.0,,10.0
KSLC,01/20/2023 15:20 UTC,30.14,28.4,86.15,3.45,,1.0,,10.0
KSLC,01/20/2023 15:25 UTC,30.14,28.94,81.77,5.75,,1.0,,10.0
KSLC,01/20/2023 15:30 UTC,30.14,28.4,86.15,4.6,,1.0,,10.0
KSLC,01/20/2023 15:35 UTC,30.14,28.4,86.15,4.6,,1.0,,10.0
KSLC,01/20/2023 15:40 UTC,30.14,30.2,80.04,4.6,,1.0,,10.0
KSLC,01/20/2023 15:45 UTC,30.14,28.4,86.15,3.45,,1.0,,10.0
KSLC,01/20/2023 15:50 UTC,30.14,30.2,80.04,4.6,,1.0,,10.0
KSLC,01/20/2023 15:54 UTC,30.15,28.94,84.9,4.6,1202.0,256.0,406.0,10.0
KSLC,01/20/2023 15:55 UTC,30.15,28.4,86.15,4.6,,1.0,,10.0
KSLC,01/20/2023 16:00 UTC,30.15,28.4,86.15,3.45,,1.0,,10.0
KSLC,01/20/2023 16:05 UTC,30.15,30.2,80.04,3.45,,1.0,,10.0
KSLC,01/20/2023 16:10 UTC,30.15,30.02,81.24,4.6,,1.0,,10.0
KSLC,01/20/2023 16:15 UTC,30.15,30.2,80.04,3.45,,1.0,,10.0
KSLC,01/20/2023 16:20 UTC,30.15,30.2,80.04,0.0,,1.0,,10.0
KSLC,01/20/2023 16:25 UTC,30.16,30.02,81.24,4.6,,1.0,,10.0
KSLC,01/20/2023 16:30 UTC,30.16,30.02,78.24,4.6,,1.0,,10.0
KSLC,01/20/2023 16:35 UTC,30.16,30.92,75.43,5.75,,1.0,,10.0
KSLC,01/20/2023 16:40 UTC,30.16,30.02,78.24,5.75,,1.0,,10.0
KSLC,01/20/2023 16:45 UTC,30.16,30.92,75.43,5.75,,1.0,,10.0
KSLC,01/20/2023 16:50 UTC,30.16,30.92,75.43,5.75,1202.0,256.0,506.0,10.0
KSLC,01/20/2023 16:54 UTC,30.17,30.92,75.43,4.6,1202.0,256.0,506.0,10.0
KSLC,01/20/2023 16:55 UTC,30.17,30.92,78.32,5.75,,1.0,,10.0
KSLC,01/20/2023 17:00 UTC,30.17,30.92,75.43,6.91,,1.0,,10.0
KSLC,01/20/2023 17:05 UTC,30.17,30.92,75.43,6.91,,1.0,,10.0
KSLC,01/20/2023 17:10 UTC,30.17,30.92,75.43,5.75,,1.0,,10.0
KSLC,01/20/2023 17:15 UTC,30.18,32.0,69.0,5.75,,1.0,,10.0
KSLC,01/20/2023 17:20 UTC,30.18,32.0,69.0,5.75,,1.0,,10.0
KSLC,01/20/2023 17:25 UTC,30.18,32.0,65.92,3.45,,1.0,,10.0
KSLC,01/20/2023 17:30 UTC,30.18,32.0,69.0,4.6,,1.0,,10.0
KSLC,01/20/2023 17:35 UTC,30.18,32.0,69.0,4.6,,1.0,,10.0
KSLC,01/20/2023 17:40 UTC,30.18,32.0,69.0,3.45,,1.0,,10.0
KSLC,01/20/2023 17:45 UTC,30.18,33.08,66.06,3.45,,1.0,,10.0
KSLC,01/20/2023 17:50 UTC,30.18,33.08,66.06,3.45,,1.0,,10.0
KSLC,01/20/2023 17:54 UTC,30.18,33.08,66.06,4.6,1102.0,356.0,506.0,10.0
KSLC,01/20/2023 17:55 UTC,30.18,33.08,66.06,4.6,,1.0,,10.0
KSLC,01/20/2023 18:00 UTC,30.18,33.08,66.06,5.75,,1.0,,10.0
KSLC,01/20/2023 18:05 UTC,30.18,33.08,66.06,6.91,,1.0,,10.0
KSLC,01/20/2023 18:10 UTC,30.18,33.08,63.12,6.91,,1.0,,10.0
KSLC,01/20/2023 18:15 UTC,30.18,33.08,60.75,6.91,,1.0,,10.0
KSLC,01/20/2023 18:20 UTC,30.18,33.98,60.88,8.06,,1.0,,10.0
KSLC,01/20/2023 18:25 UTC,30.18,33.98,60.88,5.75,,1.0,,10.0
KSLC,01/20/2023 18:30 UTC,30.18,33.98,60.88,5.75,,1.0,,10.0
KSLC,01/20/2023 18:35 UTC,30.18,35.06,56.13,4.6,,1.0,,10.0
KSLC,01/20/2023 18:40 UTC,30.18,35.06,56.13,6.91,,1.0,,10.0
KSLC,01/20/2023 18:45 UTC,30.18,35.06,58.32,6.91,,1.0,,10.0
KSLC,01/20/2023 18:50 UTC,30.18,35.06,58.32,9.21,,1.0,,10.0
KSLC,01/20/2023 18:54 UTC,30.18,33.98,60.88,11.51,2002.0,456.0,1106.0,10.0
KSLC,01/20/2023 18:55 UTC,30.18,33.98,60.88,11.51,,1.0,,10.0
KSLC,01/20/2023 19:00 UTC,30.18,33.98,63.72,9.21,,1.0,,10.0
KSLC,01/20/2023 19:05 UTC,30.17,33.98,60.88,10.36,,1.0,,10.0
KSLC,01/20/2023 19:10 UTC,30.17,33.98,63.72,14.96,,1.0,,10.0
KSLC,01/20/2023 19:15 UTC,30.18,33.08,66.06,13.81,,1.0,,10.0
KSLC,01/20/2023 19:20 UTC,30.18,33.98,60.88,13.81,,1.0,,10.0
KSLC,01/20/2023 19:25 UTC,30.18,33.98,66.68,14.96,,1.0,,10.0
KSLC,01/20/2023 19:30 UTC,30.17,33.08,66.06,17.26,,1.0,,10.0
KSLC,01/20/2023 19:35 UTC,30.18,33.08,66.06,18.41,,1.0,,10.0
KSLC,01/20/2023 19:40 UTC,30.17,33.98,60.88,18.41,,1.0,,10.0
KSLC,01/20/2023 19:45 UTC,30.17,33.98,58.6,18.41,,426.0,,10.0
KSLC,01/20/2023 19:50 UTC,30.18,33.98,60.88,16.11,,416.0,,10.0
KSLC,01/20/2023 19:54 UTC,30.18,33.98,60.88,17.26,,416.0,2202.0,10.0
KSLC,01/20/2023 19:55 UTC,30.18,33.98,60.88,17.26,,426.0,,10.0
