Station_ID,Date_Time,F8379Press,F8379Temp,F8379Humid,F8379Wind
F8379,02/09/2023 05:21 UTC,30.35,11.0,81.0,0.0
F8379,02/09/2023 05:27 UTC,30.35,13.0,83.0,1.0
F8379,02/09/2023 05:32 UTC,30.35,14.0,81.0,0.0
F8379,02/09/2023 05:37 UTC,30.35,13.0,81.0,0.0
F8379,02/09/2023 05:42 UTC,30.36,12.0,82.0,0.0
F8379,02/09/2023 05:47 UTC,30.35,12.0,81.0,1.0
F8379,02/09/2023 05:52 UTC,30.35,12.0,82.0,0.0
F8379,02/09/2023 05:57 UTC,30.35,11.0,83.0,3.0
F8379,02/09/2023 06:02 UTC,30.35,12.0,83.0,0.0
F8379,02/09/2023 06:07 UTC,30.36,9.0,83.0,3.0
F8379,02/09/2023 06:12 UTC,30.36,10.0,85.0,1.0
F8379,02/09/2023 06:17 UTC,30.36,12.0,85.0,5.0
F8379,02/09/2023 06:22 UTC,30.36,14.0,83.0,0.0
F8379,02/09/2023 06:27 UTC,30.37,15.0,79.0,0.0
F8379,02/09/2023 06:32 UTC,30.38,13.0,80.0,0.0
F8379,02/09/2023 06:37 UTC,30.38,12.0,81.0,0.0
F8379,02/09/2023 06:42 UTC,30.38,14.0,81.0,4.0
F8379,02/09/2023 06:47 UTC,30.37,12.0,81.0,1.0
F8379,02/09/2023 06:52 UTC,30.37,11.0,82.0,0.0
F8379,02/09/2023 06:57 UTC,30.38,11.0,82.0,0.0
F8379,02/09/2023 07:02 UTC,30.38,8.0,82.0,3.0
F8379,02/09/2023 07:07 UTC,30.38,9.0,84.0,0.0
F8379,02/09/2023 07:12 UTC,30.39,8.0,86.0,1.0
F8379,02/09/2023 07:17 UTC,30.39,9.0,86.0,1.0
F8379,02/09/2023 07:22 UTC,30.39,9.0,84.0,0.0
F8379,02/09/2023 07:27 UTC,30.39,11.0,84.0,1.0
F8379,02/09/2023 07:32 UTC,30.4,10.0,85.0,2.0
F8379,02/09/2023 07:37 UTC,30.4,13.0,82.0,2.0
F8379,02/09/2023 07:42 UTC,30.4,13.0,82.0,2.0
F8379,02/09/2023 07:47 UTC,30.4,13.0,82.0,5.0
F8379,02/09/2023 07:52 UTC,30.4,13.0,81.0,2.0
F8379,02/09/2023 07:57 UTC,30.4,13.0,81.0,1.0
F8379,02/09/2023 08:02 UTC,30.4,10.0,82.0,3.0
F8379,02/09/2023 08:07 UTC,30.4,10.0,83.0,0.0
F8379,02/09/2023 08:12 UTC,30.4,8.0,82.0,0.0
F8379,02/09/2023 08:17 UTC,30.41,6.0,84.0,0.0
F8379,02/09/2023 08:22 UTC,30.41,7.0,86.0,1.0
F8379,02/09/2023 08:27 UTC,30.41,7.0,86.0,0.0
F8379,02/09/2023 08:32 UTC,30.41,7.0,87.0,0.0
F8379,02/09/2023 08:37 UTC,30.41,7.0,88.0,0.0
F8379,02/09/2023 08:42 UTC,30.42,7.0,88.0,1.0
F8379,02/09/2023 08:47 UTC,30.41,5.0,88.0,1.0
F8379,02/09/2023 08:52 UTC,30.41,5.0,88.0,1.0
F8379,02/09/2023 08:57 UTC,30.42,4.0,87.0,1.0
F8379,02/09/2023 09:02 UTC,30.42,3.0,87.0,0.0
F8379,02/09/2023 09:07 UTC,30.41,3.0,88.0,0.0
F8379,02/09/2023 09:12 UTC,30.42,3.0,87.0,0.0
F8379,02/09/2023 09:17 UTC,30.42,3.0,88.0,0.0
F8379,02/09/2023 09:22 UTC,30.42,4.0,88.0,0.0
F8379,02/09/2023 09:27 UTC,30.43,4.0,88.0,0.0
F8379,02/09/2023 09:32 UTC,30.43,4.0,88.0,0.0
F8379,02/09/2023 09:37 UTC,30.42,3.0,88.0,0.0
F8379,02/09/2023 09:42 UTC,30.42,2.0,88.0,0.0
F8379,02/09/2023 09:47 UTC,30.43,2.0,89.0,0.0
F8379,02/09/2023 09:53 UTC,30.43,1.0,89.0,0.0
F8379,02/09/2023 09:58 UTC,30.43,1.0,89.0,1.0
F8379,02/09/2023 10:03 UTC,30.43,2.0,90.0,1.0
F8379,02/09/2023 10:08 UTC,30.43,2.0,89.0,0.0
F8379,02/09/2023 10:13 UTC,30.43,2.0,90.0,0.0
F8379,02/09/2023 10:18 UTC,30.43,2.0,89.0,0.0
F8379,02/09/2023 10:23 UTC,30.43,1.0,90.0,1.0
F8379,02/09/2023 10:28 UTC,30.45,1.0,89.0,0.0
F8379,02/09/2023 10:33 UTC,30.45,1.0,89.0,2.0
F8379,02/09/2023 10:38 UTC,30.44,1.0,90.0,0.0
F8379,02/09/2023 10:43 UTC,30.44,1.0,90.0,0.0
F8379,02/09/2023 10:48 UTC,30.44,1.0,90.0,0.0
F8379,02/09/2023 10:53 UTC,30.45,1.0,90.0,0.0
F8379,02/09/2023 10:58 UTC,30.45,-0.0,89.0,0.0
F8379,02/09/2023 11:03 UTC,30.45,-0.0,90.0,0.0
F8379,02/09/2023 11:08 UTC,30.45,1.0,90.0,0.0
F8379,02/09/2023 11:13 UTC,30.45,1.0,90.0,0.0
F8379,02/09/2023 11:18 UTC,30.45,-0.0,90.0,0.0
F8379,02/09/2023 11:23 UTC,30.45,-0.0,90.0,0.0
F8379,02/09/2023 11:28 UTC,30.45,-0.0,90.0,0.0
F8379,02/09/2023 11:33 UTC,30.45,-0.0,90.0,0.0
F8379,02/09/2023 11:38 UTC,30.45,1.0,90.0,0.0
F8379,02/09/2023 11:43 UTC,30.45,1.0,90.0,0.0
F8379,02/09/2023 11:48 UTC,30.45,-1.0,90.0,1.0
F8379,02/09/2023 11:53 UTC,30.45,-1.0,90.0,1.0
F8379,02/09/2023 11:58 UTC,30.45,-1.0,90.0,0.0
F8379,02/09/2023 12:03 UTC,30.45,-1.0,89.0,0.0
F8379,02/09/2023 12:08 UTC,30.45,-2.0,89.0,0.0
F8379,02/09/2023 12:13 UTC,30.46,-2.0,89.0,0.0
F8379,02/09/2023 12:18 UTC,30.45,-2.0,89.0,0.0
F8379,02/09/2023 12:23 UTC,30.46,-2.0,89.0,0.0
F8379,02/09/2023 12:28 UTC,30.46,-2.0,89.0,0.0
F8379,02/09/2023 12:32 UTC,30.45,-1.0,89.0,0.0
F8379,02/09/2023 12:38 UTC,30.45,-2.0,88.0,1.0
F8379,02/09/2023 12:43 UTC,30.45,-2.0,88.0,1.0
F8379,02/09/2023 12:48 UTC,30.45,-2.0,89.0,2.0
F8379,02/09/2023 12:53 UTC,30.46,-2.0,88.0,0.0
F8379,02/09/2023 12:58 UTC,30.45,-3.0,88.0,0.0
F8379,02/09/2023 13:03 UTC,30.45,-2.0,88.0,0.0
F8379,02/09/2023 13:09 UTC,30.45,-2.0,88.0,0.0
F8379,02/09/2023 13:14 UTC,30.45,-1.0,89.0,0.0
F8379,02/09/2023 13:19 UTC,30.45,-2.0,88.0,0.0
F8379,02/09/2023 13:24 UTC,30.46,-2.0,88.0,0.0
F8379,02/09/2023 13:29 UTC,30.46,-2.0,88.0,0.0
F8379,02/09/2023 13:34 UTC,30.45,-2.0,88.0,0.0
F8379,02/09/2023 13:39 UTC,30.45,-3.0,88.0,0.0
F8379,02/09/2023 13:44 UTC,30.45,-4.0,87.0,0.0
F8379,02/09/2023 13:49 UTC,30.45,-3.0,88.0,2.0
F8379,02/09/2023 13:54 UTC,30.45,-3.0,88.0,1.0
F8379,02/09/2023 13:59 UTC,30.46,-4.0,88.0,0.0
F8379,02/09/2023 14:04 UTC,30.47,-3.0,88.0,2.0
F8379,02/09/2023 14:09 UTC,30.46,-2.0,88.0,0.0
F8379,02/09/2023 14:14 UTC,30.47,-3.0,87.0,0.0
F8379,02/09/2023 14:19 UTC,30.47,-4.0,88.0,1.0
F8379,02/09/2023 14:24 UTC,30.47,-4.0,88.0,0.0
F8379,02/09/2023 14:29 UTC,30.47,-4.0,87.0,0.0
F8379,02/09/2023 14:34 UTC,30.47,-4.0,88.0,1.0
F8379,02/09/2023 14:39 UTC,30.47,-5.0,87.0,0.0
F8379,02/09/2023 14:44 UTC,30.47,-4.0,87.0,0.0
F8379,02/09/2023 14:49 UTC,30.48,-3.0,88.0,0.0
F8379,02/09/2023 14:54 UTC,30.47,-2.0,88.0,0.0
F8379,02/09/2023 14:59 UTC,30.47,-3.0,87.0,0.0
F8379,02/09/2023 15:04 UTC,30.49,-0.0,88.0,0.0
F8379,02/09/2023 15:09 UTC,30.48,-2.0,87.0,0.0
F8379,02/09/2023 15:14 UTC,30.48,-1.0,88.0,0.0
F8379,02/09/2023 15:19 UTC,30.48,-0.0,87.0,0.0
F8379,02/09/2023 15:24 UTC,30.48,1.0,88.0,0.0
F8379,02/09/2023 15:29 UTC,30.48,4.0,88.0,0.0
F8379,02/09/2023 15:34 UTC,30.49,1.0,88.0,0.0
F8379,02/09/2023 15:39 UTC,30.48,3.0,88.0,0.0
F8379,02/09/2023 15:44 UTC,30.49,4.0,89.0,0.0
F8379,02/09/2023 15:49 UTC,30.49,3.0,89.0,0.0
F8379,02/09/2023 15:54 UTC,30.49,4.0,89.0,0.0
F8379,02/09/2023 15:59 UTC,30.49,8.0,89.0,0.0
F8379,02/09/2023 16:04 UTC,30.5,7.0,90.0,0.0
F8379,02/09/2023 16:09 UTC,30.49,6.0,88.0,0.0
F8379,02/09/2023 16:14 UTC,30.48,7.0,89.0,0.0
F8379,02/09/2023 16:19 UTC,30.49,9.0,88.0,0.0
F8379,02/09/2023 16:24 UTC,30.5,8.0,87.0,0.0
F8379,02/09/2023 16:29 UTC,30.5,12.0,87.0,0.0
F8379,02/09/2023 16:34 UTC,30.5,16.0,84.0,0.0
F8379,02/09/2023 16:39 UTC,30.49,17.0,77.0,0.0
F8379,02/09/2023 16:44 UTC,30.5,15.0,71.0,0.0
F8379,02/09/2023 16:49 UTC,30.5,15.0,71.0,0.0
F8379,02/09/2023 16:54 UTC,30.5,10.0,77.0,1.0
F8379,02/09/2023 16:59 UTC,30.5,12.0,78.0,0.0
F8379,02/09/2023 17:04 UTC,30.5,13.0,78.0,0.0
F8379,02/09/2023 17:09 UTC,30.5,15.0,75.0,2.0
F8379,02/09/2023 17:14 UTC,30.5,13.0,78.0,1.0
F8379,02/09/2023 17:19 UTC,30.5,13.0,77.0,2.0
F8379,02/09/2023 17:24 UTC,30.5,15.0,75.0,0.0
F8379,02/09/2023 17:30 UTC,30.5,16.0,71.0,0.0
F8379,02/09/2023 17:35 UTC,30.5,15.0,70.0,0.0
F8379,02/09/2023 17:40 UTC,30.5,16.0,70.0,0.0
F8379,02/09/2023 17:45 UTC,30.5,16.0,70.0,1.0
F8379,02/09/2023 17:50 UTC,30.5,15.0,71.0,1.0
F8379,02/09/2023 17:55 UTC,30.5,15.0,72.0,2.0
F8379,02/09/2023 18:00 UTC,30.5,15.0,71.0,2.0
F8379,02/09/2023 18:05 UTC,30.51,15.0,71.0,1.0
F8379,02/09/2023 18:10 UTC,30.5,15.0,72.0,1.0
F8379,02/09/2023 18:15 UTC,30.5,16.0,70.0,1.0
F8379,02/09/2023 18:20 UTC,30.5,17.0,70.0,1.0
F8379,02/09/2023 18:25 UTC,30.5,17.0,70.0,1.0
F8379,02/09/2023 18:30 UTC,30.5,17.0,69.0,0.0
F8379,02/09/2023 18:35 UTC,30.5,19.0,67.0,0.0
F8379,02/09/2023 18:40 UTC,30.5,20.0,65.0,0.0
F8379,02/09/2023 18:45 UTC,30.5,23.0,62.0,0.0
F8379,02/09/2023 18:50 UTC,30.5,22.0,62.0,0.0
F8379,02/09/2023 18:55 UTC,30.5,27.0,56.0,0.0
F8379,02/09/2023 19:00 UTC,30.5,26.0,53.0,0.0
F8379,02/09/2023 19:05 UTC,30.49,25.0,56.0,0.0
F8379,02/09/2023 19:10 UTC,30.5,22.0,60.0,0.0
F8379,02/09/2023 19:15 UTC,30.5,23.0,60.0,0.0
F8379,02/09/2023 19:20 UTC,30.48,23.0,61.0,0.0
F8379,02/09/2023 19:25 UTC,30.48,21.0,64.0,1.0
F8379,02/09/2023 19:30 UTC,30.48,22.0,63.0,0.0
F8379,02/09/2023 19:35 UTC,30.48,23.0,62.0,0.0
F8379,02/09/2023 19:40 UTC,30.48,22.0,62.0,0.0
F8379,02/09/2023 19:45 UTC,30.48,22.0,64.0,1.0
F8379,02/09/2023 19:50 UTC,30.48,22.0,65.0,1.0
F8379,02/09/2023 19:55 UTC,30.48,23.0,63.0,0.0
F8379,02/09/2023 20:00 UTC,30.47,24.0,61.0,0.0
F8379,02/09/2023 20:05 UTC,30.48,23.0,61.0,0.0
F8379,02/09/2023 20:10 UTC,30.47,24.0,60.0,0.0
F8379,02/09/2023 20:15 UTC,30.48,24.0,61.0,1.0
F8379,02/09/2023 20:20 UTC,30.48,24.0,60.0,1.0
F8379,02/09/2023 20:25 UTC,30.47,24.0,61.0,0.0
F8379,02/09/2023 20:30 UTC,30.48,26.0,57.0,0.0
F8379,02/09/2023 20:35 UTC,30.47,29.0,54.0,0.0
F8379,02/09/2023 20:40 UTC,30.47,28.0,55.0,0.0
F8379,02/09/2023 20:45 UTC,30.47,29.0,53.0,0.0
F8379,02/09/2023 20:50 UTC,30.47,27.0,57.0,0.0
F8379,02/09/2023 20:55 UTC,30.46,26.0,59.0,0.0
F8379,02/09/2023 21:00 UTC,30.46,25.0,60.0,1.0
F8379,02/09/2023 21:05 UTC,30.46,25.0,59.0,0.0
F8379,02/09/2023 21:10 UTC,30.47,27.0,57.0,0.0
F8379,02/09/2023 21:15 UTC,30.46,28.0,54.0,0.0
F8379,02/09/2023 21:20 UTC,30.46,28.0,54.0,0.0
F8379,02/09/2023 21:25 UTC,30.45,30.0,50.0,0.0
F8379,02/09/2023 21:30 UTC,30.45,33.0,47.0,0.0
F8379,02/09/2023 21:35 UTC,30.46,27.0,56.0,3.0
F8379,02/09/2023 21:40 UTC,30.46,25.0,58.0,1.0
F8379,02/09/2023 21:45 UTC,30.47,24.0,59.0,1.0
F8379,02/09/2023 21:50 UTC,30.45,25.0,58.0,1.0
F8379,02/09/2023 21:55 UTC,30.46,25.0,59.0,0.0
F8379,02/09/2023 22:01 UTC,30.46,25.0,57.0,1.0
F8379,02/09/2023 22:06 UTC,30.46,25.0,57.0,1.0
F8379,02/09/2023 22:11 UTC,30.46,26.0,58.0,2.0
F8379,02/09/2023 22:16 UTC,30.46,25.0,58.0,1.0
F8379,02/09/2023 22:21 UTC,30.46,25.0,59.0,1.0
F8379,02/09/2023 22:26 UTC,30.47,27.0,56.0,0.0
F8379,02/09/2023 22:31 UTC,30.46,28.0,54.0,1.0
F8379,02/09/2023 22:36 UTC,30.47,26.0,58.0,1.0
F8379,02/09/2023 22:41 UTC,30.46,25.0,59.0,1.0
F8379,02/09/2023 22:46 UTC,30.46,25.0,59.0,0.0
F8379,02/09/2023 22:51 UTC,30.45,26.0,58.0,0.0
F8379,02/09/2023 22:56 UTC,30.45,25.0,58.0,2.0
F8379,02/09/2023 23:01 UTC,30.45,25.0,58.0,1.0
F8379,02/09/2023 23:06 UTC,30.45,25.0,59.0,1.0
F8379,02/09/2023 23:11 UTC,30.45,25.0,58.0,1.0
F8379,02/09/2023 23:16 UTC,30.45,25.0,58.0,1.0
F8379,02/09/2023 23:21 UTC,30.45,24.0,59.0,1.0
F8379,02/09/2023 23:26 UTC,30.45,24.0,60.0,2.0
F8379,02/09/2023 23:31 UTC,30.45,24.0,61.0,1.0
F8379,02/09/2023 23:36 UTC,30.45,25.0,59.0,1.0
F8379,02/09/2023 23:41 UTC,30.45,24.0,59.0,1.0
F8379,02/09/2023 23:46 UTC,30.45,24.0,59.0,0.0
F8379,02/09/2023 23:51 UTC,30.45,24.0,58.0,1.0
F8379,02/09/2023 23:56 UTC,30.45,23.0,60.0,0.0
F8379,02/10/2023 00:01 UTC,30.45,24.0,60.0,1.0
F8379,02/10/2023 00:06 UTC,30.45,21.0,64.0,1.0
F8379,02/10/2023 00:11 UTC,30.45,20.0,66.0,1.0
F8379,02/10/2023 00:16 UTC,30.45,19.0,68.0,1.0
F8379,02/10/2023 00:21 UTC,30.45,19.0,68.0,1.0
F8379,02/10/2023 00:26 UTC,30.45,19.0,69.0,1.0
F8379,02/10/2023 00:31 UTC,30.45,19.0,69.0,0.0
F8379,02/10/2023 00:36 UTC,30.45,18.0,70.0,0.0
F8379,02/10/2023 00:41 UTC,30.45,17.0,72.0,0.0
F8379,02/10/2023 00:46 UTC,30.45,16.0,73.0,0.0
F8379,02/10/2023 00:51 UTC,30.45,15.0,74.0,0.0
F8379,02/10/2023 00:56 UTC,30.45,15.0,74.0,0.0
F8379,02/10/2023 01:01 UTC,30.45,14.0,75.0,0.0
F8379,02/10/2023 01:06 UTC,30.44,14.0,76.0,0.0
F8379,02/10/2023 01:11 UTC,30.45,13.0,76.0,1.0
F8379,02/10/2023 01:16 UTC,30.44,13.0,76.0,0.0
F8379,02/10/2023 01:21 UTC,30.44,12.0,77.0,0.0
F8379,02/10/2023 01:26 UTC,30.45,11.0,77.0,1.0
F8379,02/10/2023 01:31 UTC,30.45,11.0,78.0,1.0
F8379,02/10/2023 01:36 UTC,30.45,11.0,77.0,0.0
F8379,02/10/2023 01:41 UTC,30.45,10.0,78.0,0.0
F8379,02/10/2023 01:46 UTC,30.45,11.0,78.0,0.0
F8379,02/10/2023 01:51 UTC,30.45,11.0,79.0,0.0
F8379,02/10/2023 01:56 UTC,30.45,12.0,78.0,0.0
F8379,02/10/2023 02:01 UTC,30.46,11.0,78.0,3.0
F8379,02/10/2023 02:06 UTC,30.45,11.0,79.0,1.0
F8379,02/10/2023 02:11 UTC,30.46,12.0,79.0,2.0
F8379,02/10/2023 02:16 UTC,30.46,11.0,78.0,2.0
F8379,02/10/2023 02:21 UTC,30.45,11.0,77.0,4.0
F8379,02/10/2023 02:26 UTC,30.46,11.0,77.0,3.0
F8379,02/10/2023 02:31 UTC,30.46,12.0,77.0,1.0
F8379,02/10/2023 02:36 UTC,30.46,11.0,77.0,1.0
F8379,02/10/2023 02:41 UTC,30.45,12.0,78.0,1.0
F8379,02/10/2023 02:47 UTC,30.46,12.0,77.0,1.0
F8379,02/10/2023 02:52 UTC,30.46,12.0,78.0,3.0
F8379,02/10/2023 02:57 UTC,30.47,11.0,77.0,1.0
F8379,02/10/2023 03:02 UTC,30.46,12.0,78.0,0.0
F8379,02/10/2023 03:07 UTC,30.47,11.0,78.0,0.0
F8379,02/10/2023 03:12 UTC,30.47,11.0,79.0,0.0
F8379,02/10/2023 03:17 UTC,30.47,11.0,79.0,1.0
F8379,02/10/2023 03:22 UTC,30.47,11.0,80.0,0.0
F8379,02/10/2023 03:27 UTC,30.47,10.0,80.0,0.0
F8379,02/10/2023 03:32 UTC,30.46,9.0,81.0,0.0
F8379,02/10/2023 03:37 UTC,30.48,8.0,81.0,1.0
F8379,02/10/2023 03:42 UTC,30.47,8.0,82.0,1.0
F8379,02/10/2023 03:47 UTC,30.47,8.0,83.0,1.0
F8379,02/10/2023 03:52 UTC,30.47,7.0,83.0,1.0
F8379,02/10/2023 03:57 UTC,30.47,6.0,83.0,0.0
F8379,02/10/2023 04:02 UTC,30.47,7.0,84.0,1.0
F8379,02/10/2023 04:07 UTC,30.46,6.0,84.0,0.0
F8379,02/10/2023 04:12 UTC,30.46,5.0,84.0,0.0
F8379,02/10/2023 04:17 UTC,30.46,5.0,86.0,0.0
F8379,02/10/2023 04:22 UTC,30.47,5.0,86.0,0.0
F8379,02/10/2023 04:27 UTC,30.46,5.0,87.0,0.0
F8379,02/10/2023 04:32 UTC,30.46,6.0,87.0,0.0
F8379,02/10/2023 04:37 UTC,30.47,6.0,87.0,0.0
F8379,02/10/2023 04:42 UTC,30.47,6.0,87.0,0.0
F8379,02/10/2023 04:47 UTC,30.47,7.0,87.0,1.0
F8379,02/10/2023 04:52 UTC,30.47,7.0,87.0,1.0
F8379,02/10/2023 04:57 UTC,30.47,7.0,87.0,1.0
F8379,02/10/2023 05:02 UTC,30.48,7.0,87.0,0.0
F8379,02/10/2023 05:07 UTC,30.47,6.0,86.0,1.0
F8379,02/10/2023 05:12 UTC,30.48,5.0,86.0,1.0
F8379,02/10/2023 05:17 UTC,30.48,3.0,86.0,2.0
F8379,02/10/2023 05:22 UTC,30.48,5.0,87.0,1.0
F8379,02/10/2023 05:27 UTC,30.48,4.0,87.0,0.0
F8379,02/10/2023 05:32 UTC,30.48,5.0,88.0,0.0
F8379,02/10/2023 05:37 UTC,30.48,4.0,87.0,0.0
F8379,02/10/2023 05:42 UTC,30.48,4.0,87.0,0.0
F8379,02/10/2023 05:47 UTC,30.48,4.0,87.0,0.0
F8379,02/10/2023 05:52 UTC,30.49,4.0,87.0,0.0
F8379,02/10/2023 05:57 UTC,30.48,4.0,87.0,0.0
F8379,02/10/2023 06:02 UTC,30.48,5.0,87.0,0.0
F8379,02/10/2023 06:07 UTC,30.49,4.0,88.0,0.0
F8379,02/10/2023 06:12 UTC,30.48,6.0,88.0,0.0
F8379,02/10/2023 06:17 UTC,30.49,4.0,87.0,0.0
F8379,02/10/2023 06:22 UTC,30.5,5.0,88.0,0.0
F8379,02/10/2023 06:27 UTC,30.49,5.0,88.0,0.0
F8379,02/10/2023 06:32 UTC,30.49,5.0,88.0,0.0
F8379,02/10/2023 06:37 UTC,30.49,6.0,88.0,0.0
F8379,02/10/2023 06:42 UTC,30.49,5.0,88.0,0.0
F8379,02/10/2023 06:47 UTC,30.49,5.0,88.0,0.0
F8379,02/10/2023 06:52 UTC,30.48,5.0,87.0,0.0
F8379,02/10/2023 06:57 UTC,30.5,5.0,86.0,0.0
F8379,02/10/2023 07:02 UTC,30.49,5.0,85.0,0.0
F8379,02/10/2023 07:07 UTC,30.49,5.0,85.0,0.0
F8379,02/10/2023 07:12 UTC,30.49,5.0,85.0,0.0
F8379,02/10/2023 07:18 UTC,30.48,6.0,85.0,0.0
F8379,02/10/2023 07:23 UTC,30.48,6.0,85.0,0.0
F8379,02/10/2023 07:28 UTC,30.49,6.0,85.0,0.0
F8379,02/10/2023 07:33 UTC,30.49,6.0,84.0,0.0
F8379,02/10/2023 07:38 UTC,30.48,4.0,83.0,0.0
F8379,02/10/2023 07:43 UTC,30.5,5.0,84.0,0.0
F8379,02/10/2023 07:48 UTC,30.49,6.0,83.0,0.0
F8379,02/10/2023 07:53 UTC,30.48,6.0,81.0,1.0
F8379,02/10/2023 07:58 UTC,30.48,5.0,81.0,1.0
F8379,02/10/2023 08:03 UTC,30.47,5.0,81.0,0.0
F8379,02/10/2023 08:08 UTC,30.48,5.0,81.0,0.0
F8379,02/10/2023 08:13 UTC,30.48,4.0,82.0,0.0
F8379,02/10/2023 08:18 UTC,30.47,3.0,82.0,0.0
F8379,02/10/2023 08:23 UTC,30.48,5.0,82.0,0.0
F8379,02/10/2023 08:28 UTC,30.47,4.0,81.0,0.0
F8379,02/10/2023 08:33 UTC,30.48,3.0,82.0,0.0
F8379,02/10/2023 08:38 UTC,30.47,4.0,82.0,0.0
F8379,02/10/2023 08:43 UTC,30.47,3.0,82.0,0.0
F8379,02/10/2023 08:48 UTC,30.47,3.0,82.0,0.0
F8379,02/10/2023 08:53 UTC,30.47,4.0,83.0,0.0
F8379,02/10/2023 08:58 UTC,30.47,3.0,82.0,0.0
F8379,02/10/2023 09:03 UTC,30.47,3.0,82.0,1.0
F8379,02/10/2023 09:08 UTC,30.47,3.0,83.0,1.0
F8379,02/10/2023 09:13 UTC,30.47,4.0,82.0,1.0
F8379,02/10/2023 09:18 UTC,30.46,4.0,82.0,0.0
F8379,02/10/2023 09:23 UTC,30.47,3.0,81.0,0.0
F8379,02/10/2023 09:28 UTC,30.46,3.0,82.0,0.0
F8379,02/10/2023 09:33 UTC,30.46,4.0,82.0,0.0
F8379,02/10/2023 09:38 UTC,30.45,3.0,82.0,0.0
F8379,02/10/2023 09:43 UTC,30.46,3.0,82.0,0.0
F8379,02/10/2023 09:48 UTC,30.45,3.0,82.0,0.0
F8379,02/10/2023 09:53 UTC,30.45,4.0,83.0,0.0
F8379,02/10/2023 09:58 UTC,30.45,6.0,82.0,0.0
F8379,02/10/2023 10:03 UTC,30.45,4.0,81.0,0.0
F8379,02/10/2023 10:08 UTC,30.45,3.0,81.0,0.0
F8379,02/10/2023 10:13 UTC,30.45,2.0,82.0,0.0
F8379,02/10/2023 10:18 UTC,30.45,2.0,83.0,0.0
F8379,02/10/2023 10:23 UTC,30.44,2.0,83.0,1.0
F8379,02/10/2023 10:28 UTC,30.44,2.0,83.0,2.0
F8379,02/10/2023 10:33 UTC,30.44,2.0,84.0,1.0
F8379,02/10/2023 10:38 UTC,30.43,3.0,84.0,2.0
F8379,02/10/2023 10:43 UTC,30.43,4.0,83.0,2.0
F8379,02/10/2023 10:48 UTC,30.43,4.0,82.0,0.0
F8379,02/10/2023 10:53 UTC,30.43,3.0,83.0,0.0
F8379,02/10/2023 10:58 UTC,30.43,2.0,83.0,0.0
F8379,02/10/2023 11:03 UTC,30.42,3.0,84.0,2.0
F8379,02/10/2023 11:08 UTC,30.43,2.0,83.0,0.0
F8379,02/10/2023 11:13 UTC,30.43,2.0,84.0,1.0
F8379,02/10/2023 11:18 UTC,30.43,3.0,85.0,0.0
F8379,02/10/2023 11:23 UTC,30.42,3.0,85.0,0.0
F8379,02/10/2023 11:28 UTC,30.43,3.0,85.0,0.0
F8379,02/10/2023 11:33 UTC,30.43,2.0,84.0,0.0
F8379,02/10/2023 11:38 UTC,30.42,2.0,84.0,0.0
F8379,02/10/2023 11:44 UTC,30.43,1.0,85.0,1.0
F8379,02/10/2023 11:49 UTC,30.42,1.0,85.0,1.0
F8379,02/10/2023 11:54 UTC,30.42,3.0,86.0,1.0
F8379,02/10/2023 11:59 UTC,30.43,2.0,85.0,0.0
F8379,02/10/2023 12:04 UTC,30.43,1.0,86.0,2.0
F8379,02/10/2023 12:09 UTC,30.42,1.0,86.0,1.0
F8379,02/10/2023 12:14 UTC,30.42,2.0,85.0,0.0
F8379,02/10/2023 12:19 UTC,30.43,2.0,85.0,0.0
F8379,02/10/2023 12:24 UTC,30.43,1.0,85.0,0.0
F8379,02/10/2023 12:29 UTC,30.43,-0.0,85.0,0.0
F8379,02/10/2023 12:34 UTC,30.43,-1.0,86.0,0.0
F8379,02/10/2023 12:39 UTC,30.42,-1.0,87.0,1.0
F8379,02/10/2023 12:44 UTC,30.43,-1.0,87.0,1.0
F8379,02/10/2023 12:49 UTC,30.41,-2.0,87.0,0.0
F8379,02/10/2023 12:54 UTC,30.42,-1.0,87.0,0.0
F8379,02/10/2023 12:59 UTC,30.42,-1.0,87.0,0.0
F8379,02/10/2023 13:04 UTC,30.41,-1.0,87.0,0.0
F8379,02/10/2023 13:09 UTC,30.42,-1.0,87.0,0.0
F8379,02/10/2023 13:14 UTC,30.41,-1.0,87.0,0.0
F8379,02/10/2023 13:19 UTC,30.42,-2.0,87.0,0.0
F8379,02/10/2023 13:24 UTC,30.42,-2.0,88.0,0.0
F8379,02/10/2023 13:29 UTC,30.41,-1.0,88.0,0.0
F8379,02/10/2023 13:34 UTC,30.41,-1.0,88.0,0.0
F8379,02/10/2023 13:39 UTC,30.4,-2.0,88.0,0.0
F8379,02/10/2023 13:44 UTC,30.42,-1.0,89.0,0.0
F8379,02/10/2023 13:49 UTC,30.41,-0.0,89.0,0.0
F8379,02/10/2023 13:54 UTC,30.41,-2.0,88.0,0.0
F8379,02/10/2023 13:59 UTC,30.41,-1.0,88.0,0.0
F8379,02/10/2023 14:04 UTC,30.4,-4.0,87.0,0.0
F8379,02/10/2023 14:09 UTC,30.41,-3.0,89.0,0.0
F8379,02/10/2023 14:14 UTC,30.41,-0.0,89.0,0.0
F8379,02/10/2023 14:19 UTC,30.41,-0.0,88.0,0.0
F8379,02/10/2023 14:24 UTC,30.41,-0.0,88.0,0.0
