Station_ID,Date_Time,KU42Press,KU42Temp,KU42Humidity,KU42Wind,KU42Cloud3,KU42Cloud1,KU42Cloud2,KU42Vis
KU42,01/31/2023 13:55 UTC,30.36,4.28,83.15,0.0,,1.0,,10.0
KU42,01/31/2023 14:15 UTC,30.36,4.1,83.84,0.0,,1.0,,10.0
KU42,01/31/2023 14:35 UTC,30.37,4.1,83.13,0.0,,1.0,,10.0
KU42,01/31/2023 14:55 UTC,30.37,5.36,79.79,0.0,,1.0,,10.0
KU42,01/31/2023 15:15 UTC,30.37,5.9,81.19,0.0,,1.0,,10.0
KU42,01/31/2023 15:35 UTC,30.39,8.42,79.4,3.45,,1.0,,10.0
KU42,01/31/2023 15:55 UTC,30.39,9.86,82.2,5.75,,1.0,,10.0
KU42,01/31/2023 16:15 UTC,30.38,11.12,85.74,8.06,,1.0,,10.0
KU42,01/31/2023 16:35 UTC,30.39,11.84,85.09,5.75,,1.0,,10.0
KU42,01/31/2023 16:55 UTC,30.39,13.1,83.13,6.91,,1.0,,10.0
KU42,01/31/2023 17:15 UTC,30.39,13.64,81.17,8.06,,1.0,,10.0
KU42,01/31/2023 17:35 UTC,30.39,14.18,78.63,5.75,,1.0,,10.0
KU42,01/31/2023 17:55 UTC,30.4,14.72,76.78,3.45,,1.0,,10.0
KU42,01/31/2023 18:15 UTC,30.4,15.8,75.05,4.6,,1.0,,10.0
KU42,01/31/2023 18:35 UTC,30.39,16.34,73.3,4.6,,1.0,,10.0
KU42,01/31/2023 18:55 UTC,30.39,16.7,73.34,4.6,,1.0,,10.0
KU42,01/31/2023 19:15 UTC,30.37,16.88,70.45,0.0,,1.0,,10.0
KU42,01/31/2023 19:55 UTC,30.36,18.5,67.31,3.45,,1.0,,10.0
KU42,01/31/2023 20:15 UTC,30.35,18.86,67.35,3.45,,1.0,,10.0
KU42,01/31/2023 20:35 UTC,30.35,19.22,59.67,0.0,,1.0,,10.0
KU42,01/31/2023 20:55 UTC,30.33,19.4,60.19,0.0,,1.0,,10.0
KU42,01/31/2023 21:15 UTC,30.33,19.76,61.23,0.0,,1.0,,10.0
KU42,01/31/2023 21:35 UTC,30.33,21.02,60.92,0.0,,1.0,,10.0
KU42,01/31/2023 21:55 UTC,30.33,21.2,65.0,0.0,,1.0,,10.0
KU42,01/31/2023 22:15 UTC,30.33,21.02,70.38,3.45,,1.0,,10.0
KU42,01/31/2023 22:35 UTC,30.33,21.02,70.95,3.45,,1.0,,10.0
KU42,01/31/2023 22:55 UTC,30.33,20.84,70.36,4.6,,1.0,,10.0
KU42,01/31/2023 23:15 UTC,30.33,20.84,71.49,5.75,,1.0,,10.0
KU42,01/31/2023 23:35 UTC,30.33,20.12,74.31,10.36,,1.0,,10.0
KU42,01/31/2023 23:55 UTC,30.33,19.4,75.42,6.91,,1.0,,10.0
KU42,02/01/2023 00:15 UTC,30.34,18.32,76.52,5.75,,1.0,,10.0
KU42,02/01/2023 00:35 UTC,30.35,17.42,79.56,6.91,,1.0,,10.0
KU42,02/01/2023 00:55 UTC,30.35,16.52,80.76,8.06,,1.0,,10.0
KU42,02/01/2023 01:15 UTC,30.35,15.8,81.35,4.6,,1.0,,10.0
KU42,02/01/2023 01:35 UTC,30.35,15.62,80.68,4.6,,902.0,,10.0
KU42,02/01/2023 01:55 UTC,30.36,15.62,81.34,0.0,,903.0,,10.0
KU42,02/01/2023 02:15 UTC,30.35,16.16,77.55,0.0,,904.0,,10.0
KU42,02/01/2023 02:35 UTC,30.35,16.16,78.18,0.0,,653.0,904.0,10.0
KU42,02/01/2023 02:55 UTC,30.36,16.52,77.58,0.0,,653.0,804.0,10.0
KU42,02/01/2023 03:15 UTC,30.35,16.7,77.6,0.0,,652.0,804.0,10.0
KU42,02/01/2023 03:35 UTC,30.35,17.06,77.64,0.0,,804.0,,10.0
KU42,02/01/2023 03:55 UTC,30.35,17.6,78.31,3.45,,804.0,,10.0
KU42,02/01/2023 04:15 UTC,30.35,18.14,79.62,6.91,,804.0,,10.0
KU42,02/01/2023 04:35 UTC,30.35,18.14,80.26,8.06,,804.0,,10.0
KU42,02/01/2023 04:55 UTC,30.35,17.96,80.24,5.75,,804.0,,10.0
KU42,02/01/2023 05:15 UTC,30.35,17.96,80.88,6.91,,804.0,,10.0
KU42,02/01/2023 05:35 UTC,30.35,17.96,80.88,10.36,,804.0,,10.0
KU42,02/01/2023 05:55 UTC,30.35,17.6,80.85,11.51,,804.0,,10.0
KU42,02/01/2023 06:15 UTC,30.36,17.24,82.12,6.91,,803.0,,10.0
KU42,02/01/2023 06:35 UTC,30.36,17.24,83.44,4.6,,803.0,,10.0
KU42,02/01/2023 06:55 UTC,30.36,17.42,82.79,4.6,,804.0,,10.0
KU42,02/01/2023 07:15 UTC,30.36,17.6,83.46,4.6,,804.0,,10.0
KU42,02/01/2023 07:35 UTC,30.36,17.6,82.15,5.75,,804.0,,10.0
KU42,02/01/2023 07:55 UTC,30.35,18.32,79.64,6.91,,804.0,,10.0
KU42,02/01/2023 08:15 UTC,30.35,18.32,79.64,6.91,,804.0,,10.0
KU42,02/01/2023 08:35 UTC,30.36,18.32,80.91,4.6,,804.0,,10.0
KU42,02/01/2023 10:35 UTC,30.35,17.06,86.8,6.91,,803.0,,10.0
KU42,02/01/2023 11:15 UTC,30.35,16.34,86.76,0.0,,653.0,,10.0
KU42,02/01/2023 12:15 UTC,30.36,16.16,86.75,0.0,,652.0,,10.0
KU42,02/01/2023 12:35 UTC,30.35,14.9,89.49,0.0,,1.0,,10.0
KU42,02/01/2023 12:55 UTC,30.35,14.72,89.48,0.0,,1.0,,10.0
KU42,02/01/2023 13:15 UTC,30.35,13.64,89.43,3.45,,1.0,,10.0
KU42,02/01/2023 13:35 UTC,30.34,12.92,92.32,3.45,,1.0,,10.0
KU42,02/01/2023 13:55 UTC,30.35,12.92,89.39,5.75,,1.0,,10.0
KU42,02/01/2023 14:15 UTC,30.35,12.2,90.08,0.0,,1.0,,10.0
KU42,02/01/2023 14:35 UTC,30.35,12.02,89.35,4.6,,1.0,,10.0
KU42,02/01/2023 14:55 UTC,30.36,13.64,88.71,4.6,,1.0,,10.0
KU42,02/01/2023 15:15 UTC,30.36,14.0,86.62,4.6,,1.0,,10.0
KU42,02/01/2023 15:35 UTC,30.36,16.52,84.05,4.6,,1.0,,10.0
KU42,02/01/2023 15:55 UTC,30.37,17.6,82.8,8.06,,1.0,,10.0
KU42,02/01/2023 16:15 UTC,30.37,18.5,79.65,8.06,,1.0,,10.0
KU42,02/01/2023 16:35 UTC,30.37,20.12,74.9,10.36,,1.0,,10.0
KU42,02/01/2023 16:55 UTC,30.38,21.2,72.1,9.21,,1.0,,10.0
KU42,02/01/2023 17:15 UTC,30.39,21.74,67.19,9.21,,1.0,,10.0
KU42,02/01/2023 17:35 UTC,30.39,22.46,68.36,6.91,,852.0,,10.0
KU42,02/01/2023 17:55 UTC,30.39,23.0,65.24,8.06,,852.0,,10.0
KU42,02/01/2023 18:15 UTC,30.37,23.9,65.88,5.75,,1.0,,10.0
KU42,02/01/2023 18:35 UTC,30.37,24.8,63.45,5.75,,1.0,,10.0
KU42,02/01/2023 18:55 UTC,30.39,24.8,61.47,0.0,,1.0,,10.0
KU42,02/01/2023 19:15 UTC,30.39,25.52,61.57,10.36,,1.0,,10.0
KU42,02/01/2023 19:35 UTC,30.37,24.26,72.45,5.75,,1.0,,10.0
KU42,02/01/2023 19:55 UTC,30.36,24.26,69.67,0.0,,1.0,,10.0
KU42,02/01/2023 20:15 UTC,30.35,25.52,66.62,0.0,,1.0,,10.0
KU42,02/01/2023 20:35 UTC,30.34,26.24,65.68,0.0,,1.0,,10.0
KU42,02/01/2023 20:55 UTC,30.33,27.32,62.32,0.0,,1.0,,10.0
KU42,02/01/2023 21:15 UTC,30.33,28.4,62.47,0.0,,1.0,,10.0
KU42,02/01/2023 21:35 UTC,30.33,28.58,59.17,0.0,,1.0,,10.0
KU42,02/01/2023 21:55 UTC,30.32,29.12,58.33,0.0,,1.0,,10.0
KU42,02/01/2023 22:35 UTC,30.33,28.4,68.56,5.75,,1.0,,10.0
KU42,02/01/2023 22:55 UTC,30.33,28.4,66.99,4.6,,1.0,,10.0
KU42,02/01/2023 23:15 UTC,30.33,28.22,66.97,5.75,,1.0,,10.0
KU42,02/01/2023 23:35 UTC,30.33,27.5,68.45,4.6,,1.0,,10.0
KU42,02/01/2023 23:55 UTC,30.34,26.78,72.17,8.06,,1.0,,10.0
KU42,02/02/2023 00:15 UTC,30.34,25.16,74.84,6.91,,1.0,,10.0
KU42,02/02/2023 00:35 UTC,30.34,23.72,76.46,5.75,,1.0,,10.0
KU42,02/02/2023 00:55 UTC,30.34,22.82,77.57,3.45,,1.0,,10.0
KU42,02/02/2023 01:15 UTC,30.35,22.64,77.55,0.0,,1.0,,10.0
KU42,02/02/2023 01:35 UTC,30.36,22.82,76.97,0.0,,1.0,,10.0
KU42,02/02/2023 01:55 UTC,30.36,22.1,81.22,0.0,,1.0,,10.0
KU42,02/02/2023 02:15 UTC,30.37,22.46,78.14,0.0,,1.0,,10.0
KU42,02/02/2023 02:35 UTC,30.37,21.02,83.71,0.0,,1.0,,10.0
KU42,02/02/2023 02:55 UTC,30.37,20.84,83.05,0.0,,1.0,,10.0
KU42,02/02/2023 03:15 UTC,30.38,21.2,78.64,0.0,,1.0,,10.0
KU42,02/02/2023 03:35 UTC,30.38,21.74,77.47,0.0,,1.0,,10.0
KU42,02/02/2023 03:55 UTC,30.39,20.48,82.37,0.0,,1.0,,10.0
KU42,02/02/2023 04:15 UTC,30.39,20.3,84.32,0.0,,1.0,,10.0
KU42,02/02/2023 04:35 UTC,30.39,20.3,84.32,0.0,,1.0,,10.0
KU42,02/02/2023 04:55 UTC,30.39,20.48,83.02,0.0,,1.0,,10.0
KU42,02/02/2023 05:35 UTC,30.39,19.4,85.59,0.0,,1.0,,10.0
KU42,02/02/2023 05:55 UTC,30.39,18.5,85.53,3.45,,1.0,,10.0
KU42,02/02/2023 06:15 UTC,30.4,18.32,86.2,3.45,,1.0,,10.0
KU42,02/02/2023 06:35 UTC,30.4,18.5,85.53,0.0,,1.0,,10.0
KU42,02/02/2023 06:55 UTC,30.4,19.76,82.97,0.0,,1.0,,10.0
KU42,02/02/2023 07:15 UTC,30.41,19.94,84.96,0.0,,1.0,,10.0
KU42,02/02/2023 07:35 UTC,30.41,20.12,85.64,3.45,,1.0,,10.0
KU42,02/02/2023 07:55 UTC,30.41,18.5,89.66,0.0,,1.0,,10.0
KU42,02/02/2023 08:15 UTC,30.41,16.7,94.66,0.0,,1.0,,10.0
KU42,02/02/2023 08:35 UTC,30.41,17.78,93.22,0.0,,1.0,,10.0
KU42,02/02/2023 08:55 UTC,30.41,17.6,92.48,0.0,,1.0,,10.0
KU42,02/02/2023 09:35 UTC,30.41,17.06,91.74,0.0,,1.0,,10.0
KU42,02/02/2023 09:55 UTC,30.41,17.6,88.92,0.0,,1.0,,10.0
KU42,02/02/2023 10:55 UTC,30.42,16.7,91.73,3.45,,1.0,,10.0
KU42,02/02/2023 12:35 UTC,30.44,15.26,96.13,0.0,,1.0,,10.0
KU42,02/02/2023 12:55 UTC,30.44,15.62,91.68,0.0,,1.0,,10.0
KU42,02/02/2023 13:15 UTC,30.44,15.62,93.15,3.45,,1.0,,10.0
KU42,02/02/2023 13:35 UTC,30.45,15.8,90.25,3.45,,1.0,,10.0
KU42,02/02/2023 13:55 UTC,30.45,16.16,93.17,0.0,,1.0,,10.0
KU42,02/02/2023 14:15 UTC,30.45,16.16,94.65,3.45,,1.0,,10.0
KU42,02/02/2023 14:35 UTC,30.45,15.8,95.39,0.0,,1.0,,10.0
KU42,02/02/2023 14:55 UTC,30.46,16.7,95.41,0.0,,1.0,,7.0
KU42,02/02/2023 15:15 UTC,30.46,16.7,95.41,0.0,,1.0,,7.0
KU42,02/02/2023 15:35 UTC,30.47,19.76,93.28,3.45,,1.0,,10.0
KU42,02/02/2023 15:55 UTC,30.48,20.84,89.08,5.75,,1.0,,10.0
KU42,02/02/2023 16:15 UTC,30.48,22.46,87.8,8.06,,1.0,,10.0
KU42,02/02/2023 16:35 UTC,30.49,23.72,83.9,6.91,,1.0,,10.0
KU42,02/02/2023 16:55 UTC,30.49,24.62,79.56,5.75,,1.0,,10.0
KU42,02/02/2023 17:15 UTC,30.5,25.7,78.44,3.45,,1.0,,10.0
KU42,02/02/2023 17:35 UTC,30.51,26.24,76.12,0.0,,1.0,,10.0
KU42,02/02/2023 17:55 UTC,30.52,27.32,74.49,3.45,,1.0,,10.0
KU42,02/02/2023 18:15 UTC,30.52,27.5,73.37,0.0,,1.0,,10.0
KU42,02/02/2023 18:35 UTC,30.51,28.94,70.77,0.0,,1.0,,10.0
KU42,02/02/2023 18:55 UTC,30.51,29.48,69.22,0.0,,1.0,,10.0
KU42,02/02/2023 19:35 UTC,30.5,31.46,67.89,0.0,,1.0,,10.0
KU42,02/02/2023 19:55 UTC,30.5,31.82,66.4,0.0,,1.0,,10.0
KU42,02/02/2023 20:15 UTC,30.49,32.0,65.92,0.0,,1.0,,10.0
KU42,02/02/2023 20:35 UTC,30.48,32.9,66.54,0.0,,1.0,,10.0
KU42,02/02/2023 20:55 UTC,30.48,33.26,70.2,5.75,,1.0,,10.0
KU42,02/02/2023 21:15 UTC,30.47,33.26,68.12,0.0,,1.0,,10.0
KU42,02/02/2023 21:35 UTC,30.47,33.44,69.17,4.6,,1.0,,10.0
KU42,02/02/2023 21:55 UTC,30.47,33.98,67.69,3.45,,1.0,,10.0
KU42,02/02/2023 22:15 UTC,30.47,34.34,67.23,3.45,,1.0,,10.0
KU42,02/02/2023 22:35 UTC,30.47,34.16,67.21,5.75,,1.0,,10.0
KU42,02/02/2023 22:55 UTC,30.47,34.7,67.78,3.45,,1.0,,10.0
KU42,02/02/2023 23:15 UTC,30.47,33.44,72.36,9.21,,1.0,,10.0
KU42,02/02/2023 23:35 UTC,30.47,32.0,76.68,6.91,,1.0,,10.0
KU42,02/02/2023 23:55 UTC,30.47,30.92,78.32,6.91,,1.0,,10.0
KU42,02/03/2023 00:15 UTC,30.47,29.84,82.45,6.91,,1.0,,10.0
KU42,02/03/2023 00:35 UTC,30.48,28.22,84.22,5.75,,1.0,,10.0
KU42,02/03/2023 00:55 UTC,30.48,26.96,87.38,5.75,,1.0,,10.0
KU42,02/03/2023 01:15 UTC,30.48,25.88,88.65,3.45,,1.0,,10.0
KU42,02/03/2023 01:35 UTC,30.48,25.16,89.97,0.0,,1.0,,10.0
KU42,02/03/2023 01:55 UTC,30.48,25.34,89.98,0.0,,1.0,,10.0
KU42,02/03/2023 02:15 UTC,30.48,25.7,87.31,0.0,,1.0,,10.0
KU42,02/03/2023 02:35 UTC,30.48,25.7,86.64,0.0,,1.0,,10.0
KU42,02/03/2023 02:55 UTC,30.47,25.34,87.29,0.0,,1.0,,10.0
KU42,02/03/2023 03:15 UTC,30.47,24.62,90.63,3.45,,1.0,,10.0
KU42,02/03/2023 03:35 UTC,30.46,24.44,93.42,3.45,,1.0,,10.0
KU42,02/03/2023 03:55 UTC,30.46,23.9,94.84,0.0,,1.0,,10.0
KU42,02/03/2023 04:15 UTC,30.47,24.44,91.32,0.0,,1.0,,10.0
KU42,02/03/2023 04:35 UTC,30.47,23.36,93.39,0.0,,1.0,,10.0
KU42,02/03/2023 04:55 UTC,30.47,22.82,97.75,3.45,,1.0,,7.0
KU42,02/03/2023 05:15 UTC,30.47,21.56,100.0,4.6,,1.0,,7.0
KU42,02/03/2023 05:35 UTC,30.48,22.64,99.24,5.75,,1.0,,7.0
KU42,02/03/2023 05:55 UTC,30.48,21.74,100.0,4.6,,1.0,,7.0
KU42,02/03/2023 06:15 UTC,30.49,22.1,100.0,4.6,,1.0,,7.0
KU42,02/03/2023 06:35 UTC,30.49,20.3,100.0,3.45,,1.0,,7.0
KU42,02/03/2023 06:55 UTC,30.49,20.48,100.0,0.0,,1.0,,7.0
KU42,02/03/2023 07:15 UTC,30.48,20.48,99.24,4.6,,1.0,,7.0
KU42,02/03/2023 07:35 UTC,30.46,20.12,100.0,4.6,,1.0,,7.0
KU42,02/03/2023 07:55 UTC,30.45,19.94,100.0,5.75,,1.0,,7.0
KU42,02/03/2023 08:15 UTC,30.44,19.76,100.0,3.45,,1.0,,7.0
KU42,02/03/2023 08:35 UTC,30.44,20.84,100.0,0.0,,1.0,,7.0
KU42,02/03/2023 09:35 UTC,30.44,20.84,97.73,8.06,,1.0,,7.0
KU42,02/03/2023 09:55 UTC,30.44,20.66,98.48,5.75,,1.0,,7.0
KU42,02/03/2023 10:15 UTC,30.44,19.94,99.23,0.0,,1.0,,7.0
KU42,02/03/2023 10:55 UTC,30.43,18.5,100.0,3.45,,1.0,,7.0
KU42,02/03/2023 11:35 UTC,30.4,18.5,100.0,3.45,,1.0,,7.0
KU42,02/03/2023 12:15 UTC,30.39,17.96,100.0,0.0,,1.0,,7.0
KU42,02/03/2023 12:35 UTC,30.39,19.58,100.0,5.75,,1.0,,7.0
KU42,02/03/2023 12:55 UTC,30.39,21.02,95.5,4.6,,1.0,,10.0
KU42,02/03/2023 13:15 UTC,30.39,20.12,96.97,4.6,,1.0,,7.0
KU42,02/03/2023 13:35 UTC,30.38,21.2,96.24,0.0,,1.0,,7.0
KU42,02/03/2023 13:55 UTC,30.37,21.02,95.5,0.0,,1.0,,7.0
KU42,02/03/2023 14:15 UTC,30.37,20.66,96.97,0.0,,1.0,,7.0
KU42,02/03/2023 14:35 UTC,30.37,22.1,92.64,3.45,,1.0,,10.0
KU42,02/03/2023 14:55 UTC,30.36,20.84,94.04,5.75,,1.0,,7.0
KU42,02/03/2023 15:15 UTC,30.35,21.92,94.79,6.91,,1.0,,7.0
KU42,02/03/2023 15:35 UTC,30.34,23.9,92.0,6.91,,1.0,,7.0
KU42,02/03/2023 15:55 UTC,30.35,26.78,84.12,6.91,,1.0,,10.0
KU42,02/03/2023 16:15 UTC,30.36,30.92,77.15,5.75,,1.0,,10.0
KU42,02/03/2023 16:35 UTC,30.36,26.06,91.38,8.06,,1.0,,7.0
KU42,02/03/2023 16:55 UTC,30.36,26.6,91.4,5.75,,1.0,,7.0
KU42,02/03/2023 17:15 UTC,30.36,27.86,87.43,0.0,,1.0,,7.0
KU42,02/03/2023 17:35 UTC,30.35,31.1,77.17,5.75,,1.0,,7.0
KU42,02/03/2023 17:55 UTC,30.34,32.0,77.25,4.6,,1.0,,7.0
KU42,02/03/2023 18:15 UTC,30.34,32.0,76.1,0.0,,1.0,,7.0
KU42,02/03/2023 18:35 UTC,30.33,34.34,74.65,8.06,,1.0,,7.0
KU42,02/03/2023 18:55 UTC,30.33,32.54,83.27,10.36,,1.0,,7.0
KU42,02/03/2023 19:15 UTC,30.32,31.46,84.44,8.06,,1.0,,7.0
KU42,02/03/2023 19:35 UTC,30.32,32.0,83.23,6.91,,1.0,,7.0
KU42,02/03/2023 19:55 UTC,30.31,32.0,83.23,8.06,,1.0,,7.0
KU42,02/03/2023 20:15 UTC,30.3,32.36,83.26,0.0,,1.0,,7.0
KU42,02/03/2023 20:35 UTC,30.29,33.08,79.69,8.06,,1.0,,7.0
KU42,02/03/2023 20:55 UTC,30.28,32.9,80.86,13.81,,1.0,,7.0
KU42,02/03/2023 21:15 UTC,30.28,32.54,84.51,10.36,,1.0,,7.0
KU42,02/03/2023 21:35 UTC,30.28,32.0,84.47,11.51,,1.0,,7.0
KU42,02/03/2023 21:55 UTC,30.28,30.56,87.58,9.21,,1.0,,7.0
KU42,02/03/2023 22:15 UTC,30.28,30.92,84.4,9.21,,1.0,,7.0
KU42,02/03/2023 22:35 UTC,30.28,30.56,83.13,4.6,,1.0,,10.0
KU42,02/03/2023 22:55 UTC,30.27,31.1,82.55,0.0,,1.0,,10.0
KU42,02/03/2023 23:15 UTC,30.26,31.46,80.75,0.0,,1.0,,10.0
KU42,02/03/2023 23:35 UTC,30.25,31.64,80.16,0.0,,1.0,,7.0
KU42,02/03/2023 23:55 UTC,30.24,31.64,80.76,0.0,,1.0,,7.0
KU42,02/04/2023 00:15 UTC,30.23,31.82,82.6,0.0,,1.0,,7.0
KU42,02/04/2023 00:35 UTC,30.22,31.82,83.22,0.0,,1.0,,7.0
KU42,02/04/2023 00:55 UTC,30.24,31.1,88.26,11.51,,1.0,,7.0
KU42,02/04/2023 01:15 UTC,30.25,28.4,95.65,10.36,,1.0,,7.0
KU42,02/04/2023 01:35 UTC,30.25,27.86,97.08,10.36,,1.0,,7.0
KU42,02/04/2023 01:55 UTC,30.25,27.14,97.79,8.06,,1.0,,7.0
KU42,02/04/2023 02:15 UTC,30.24,27.5,96.35,6.91,,1.0,,7.0
KU42,02/04/2023 02:35 UTC,30.24,27.86,94.93,4.6,,1.0,,7.0
KU42,02/04/2023 02:55 UTC,30.24,27.32,96.35,4.6,,1202.0,,7.0
KU42,02/04/2023 03:15 UTC,30.23,26.96,96.34,4.6,,1202.0,,7.0
KU42,02/04/2023 03:35 UTC,30.24,26.6,96.33,3.45,,1103.0,,7.0
KU42,02/04/2023 03:55 UTC,30.24,26.6,99.26,3.45,,1203.0,,7.0
KU42,02/04/2023 04:15 UTC,30.25,26.96,98.52,4.6,,1104.0,,7.0
KU42,02/04/2023 04:35 UTC,30.25,26.6,97.79,0.0,,1203.0,,7.0
KU42,02/04/2023 04:55 UTC,30.25,26.42,98.52,0.0,,1202.0,,7.0
KU42,02/04/2023 05:15 UTC,30.25,26.42,98.52,0.0,,1.0,,7.0
KU42,02/04/2023 05:35 UTC,30.26,26.6,98.52,3.45,,1203.0,,7.0
KU42,02/04/2023 05:55 UTC,30.27,26.6,99.26,0.0,,1103.0,,7.0
KU42,02/04/2023 06:15 UTC,30.28,26.6,99.26,0.0,,952.0,1102.0,7.0
KU42,02/04/2023 06:35 UTC,30.28,26.24,97.78,0.0,,1102.0,,7.0
KU42,02/04/2023 06:55 UTC,30.28,26.06,98.52,0.0,,1203.0,,7.0
KU42,02/04/2023 07:15 UTC,30.28,25.7,100.0,0.0,,1202.0,,5.0
KU42,02/04/2023 07:35 UTC,30.27,26.06,98.52,0.0,,1102.0,,7.0
KU42,02/04/2023 07:55 UTC,30.25,23.9,100.0,5.75,,1202.0,,5.0
KU42,02/04/2023 08:15 UTC,30.24,23.9,100.0,0.0,,1102.0,,5.0
KU42,02/04/2023 08:35 UTC,30.24,24.08,100.0,0.0,,1102.0,,5.0
KU42,02/04/2023 08:55 UTC,30.24,23.9,100.0,0.0,,1.0,,5.0
KU42,02/04/2023 09:15 UTC,30.25,22.82,100.0,0.0,,1.0,,5.0
KU42,02/04/2023 10:15 UTC,30.24,22.64,100.0,3.45,,1.0,,5.0
KU42,02/04/2023 10:55 UTC,30.24,22.64,99.24,3.45,,1.0,,5.0
KU42,02/04/2023 11:15 UTC,30.24,21.56,100.0,6.91,,1.0,,5.0
KU42,02/04/2023 11:55 UTC,30.25,21.92,100.0,8.06,,1.0,,5.0
KU42,02/04/2023 12:35 UTC,30.26,22.28,100.0,6.91,,1.0,,4.0
KU42,02/04/2023 12:55 UTC,30.27,21.2,100.0,0.0,,1.0,,4.0
KU42,02/04/2023 13:15 UTC,30.27,20.3,100.0,0.0,,1.0,,3.0
KU42,02/04/2023 13:35 UTC,30.27,19.4,100.0,0.0,,1.0,,4.0
KU42,02/04/2023 13:55 UTC,30.27,20.3,100.0,5.75,,1.0,,5.0
KU42,02/04/2023 14:15 UTC,30.26,20.84,100.0,4.6,,1.0,,5.0
KU42,02/04/2023 14:35 UTC,30.26,21.2,100.0,5.75,,1.0,,5.0
KU42,02/04/2023 14:55 UTC,30.27,21.56,100.0,3.45,,1.0,,4.0
KU42,02/04/2023 15:15 UTC,30.27,21.92,99.24,0.0,,1.0,,4.0
KU42,02/04/2023 15:35 UTC,30.28,24.08,100.0,4.6,,1.0,,4.0
KU42,02/04/2023 15:55 UTC,30.28,25.88,97.05,0.0,,1.0,,5.0
KU42,02/04/2023 16:15 UTC,30.29,27.32,94.21,0.0,,1.0,,5.0
KU42,02/04/2023 16:35 UTC,30.29,28.4,91.47,0.0,,1.0,,5.0
KU42,02/04/2023 16:55 UTC,30.3,29.12,90.82,0.0,,1.0,,4.0
KU42,02/04/2023 17:15 UTC,30.29,30.02,89.52,0.0,,1.0,,4.0
KU42,02/04/2023 17:35 UTC,30.29,32.0,87.01,5.75,,1.0,,5.0
KU42,02/04/2023 17:55 UTC,30.28,33.62,83.35,3.45,,1.0,,5.0
KU42,02/04/2023 18:15 UTC,30.28,34.88,79.26,0.0,,1.0,,5.0
KU42,02/04/2023 18:35 UTC,30.27,36.32,74.85,0.0,,1.0,,5.0
KU42,02/04/2023 18:55 UTC,30.26,37.76,69.69,3.45,,1.0,,7.0
KU42,02/04/2023 19:15 UTC,30.26,40.28,63.15,3.45,,1.0,,10.0
KU42,02/04/2023 19:35 UTC,30.25,41.36,62.37,8.06,,1.0,,10.0
KU42,02/04/2023 19:55 UTC,30.25,42.26,56.37,6.91,,1.0,,10.0
KU42,02/04/2023 20:15 UTC,30.24,42.44,54.35,4.6,,1.0,,10.0
KU42,02/04/2023 20:35 UTC,30.24,42.98,54.03,0.0,,1.0,,10.0
KU42,02/04/2023 21:15 UTC,30.22,37.22,80.04,10.36,,1.0,,5.0
KU42,02/04/2023 21:35 UTC,30.22,36.14,81.72,9.21,,1.0,,5.0
KU42,02/04/2023 21:55 UTC,30.22,35.78,80.5,8.06,,112.0,,5.0
KU42,02/04/2023 22:15 UTC,30.22,36.86,79.42,9.21,,1.0,,7.0
KU42,02/04/2023 22:35 UTC,30.21,36.5,79.39,4.6,,1.0,,7.0
KU42,02/04/2023 22:55 UTC,30.21,36.14,79.36,3.45,,1.0,,7.0
KU42,02/04/2023 23:15 UTC,30.2,35.6,81.68,0.0,,1.0,,5.0
KU42,02/04/2023 23:35 UTC,30.2,35.6,82.88,3.45,,1.0,,5.0
KU42,02/04/2023 23:55 UTC,30.2,34.7,85.9,3.45,,1.0,,5.0
KU42,02/05/2023 00:15 UTC,30.2,34.16,86.5,3.45,,1.0,,5.0
KU42,02/05/2023 00:35 UTC,30.21,33.08,89.01,3.45,,1.0,,5.0
KU42,02/05/2023 00:55 UTC,30.21,32.18,95.03,4.6,,1.0,,7.0
KU42,02/05/2023 01:15 UTC,30.21,32.36,93.66,4.6,,1.0,,7.0
KU42,02/05/2023 01:35 UTC,30.2,32.0,95.03,0.0,,1.0,,5.0
KU42,02/05/2023 01:55 UTC,30.2,32.36,90.95,0.0,,1.0,,7.0
KU42,02/05/2023 02:15 UTC,30.19,32.0,95.72,0.0,,1.0,,7.0
KU42,02/05/2023 02:35 UTC,30.18,31.64,95.72,0.0,,1.0,,5.0
KU42,02/05/2023 02:55 UTC,30.18,32.0,93.65,0.0,,1.0,,5.0
KU42,02/05/2023 03:15 UTC,30.17,31.1,97.12,0.0,,1.0,,5.0
KU42,02/05/2023 03:35 UTC,30.17,29.84,100.0,0.0,,1.0,,5.0
KU42,02/05/2023 03:55 UTC,30.16,28.4,100.0,0.0,,1.0,,4.0
KU42,02/05/2023 04:15 UTC,30.16,28.94,100.0,0.0,,1.0,,5.0
KU42,02/05/2023 04:35 UTC,30.15,29.3,100.0,0.0,,1.0,,5.0
KU42,02/05/2023 04:55 UTC,30.14,28.94,100.0,0.0,,1.0,,5.0
KU42,02/05/2023 05:15 UTC,30.14,28.58,100.0,0.0,,1.0,,5.0
KU42,02/05/2023 05:35 UTC,30.13,28.4,100.0,5.75,,1.0,,4.0
KU42,02/05/2023 05:55 UTC,30.13,28.4,100.0,5.75,,1.0,,5.0
KU42,02/05/2023 06:15 UTC,30.13,28.22,100.0,5.75,,1.0,,5.0
