Station_ID,Date_Time,KHCRPress,KHCRTemp,KHCRHumid,KHCRWind,KHCRCloud3,KHCRCloud1,KHCRCloud2,KHCRVis
KHCR,02/19/2023 09:15 UTC,30.03,30.2,68.78,8.06,904.0,332.0,483.0,10.0
KHCR,02/19/2023 09:35 UTC,30.03,30.2,68.78,8.06,314.0,123.0,203.0,4.0
KHCR,02/19/2023 09:55 UTC,30.03,28.4,79.89,5.75,,144.0,,4.0
KHCR,02/19/2023 10:15 UTC,30.03,28.4,79.89,3.45,424.0,143.0,343.0,5.0
KHCR,02/19/2023 10:35 UTC,30.03,28.4,79.89,4.6,654.0,93.0,153.0,7.0
KHCR,02/19/2023 10:55 UTC,30.03,28.4,79.89,0.0,344.0,92.0,133.0,7.0
KHCR,02/19/2023 11:15 UTC,30.04,28.4,79.89,0.0,554.0,142.0,192.0,7.0
KHCR,02/19/2023 11:35 UTC,30.04,26.6,86.04,0.0,,503.0,804.0,10.0
KHCR,02/19/2023 11:55 UTC,30.05,26.6,86.04,4.6,804.0,112.0,362.0,10.0
KHCR,02/19/2023 12:15 UTC,30.05,26.6,79.74,0.0,,112.0,804.0,10.0
KHCR,02/19/2023 12:35 UTC,30.05,26.6,79.74,0.0,,652.0,754.0,10.0
KHCR,02/19/2023 12:55 UTC,30.05,26.6,86.04,0.0,,652.0,754.0,10.0
KHCR,02/19/2023 13:15 UTC,30.06,24.8,85.93,0.0,,754.0,,10.0
KHCR,02/19/2023 13:35 UTC,30.06,24.8,85.93,0.0,,754.0,,10.0
KHCR,02/19/2023 13:55 UTC,30.06,23.0,92.67,0.0,,754.0,,10.0
KHCR,02/19/2023 14:15 UTC,30.06,23.0,92.67,5.75,,754.0,,10.0
KHCR,02/19/2023 14:35 UTC,30.07,24.8,85.93,0.0,,754.0,,10.0
KHCR,02/19/2023 14:55 UTC,30.08,23.0,92.67,0.0,,754.0,,10.0
KHCR,02/19/2023 15:15 UTC,30.1,26.6,79.74,4.6,,602.0,754.0,10.0
KHCR,02/19/2023 15:35 UTC,30.09,26.6,79.74,0.0,754.0,272.0,603.0,10.0
KHCR,02/19/2023 15:55 UTC,30.1,28.4,79.89,0.0,,604.0,,10.0
KHCR,02/19/2023 16:15 UTC,30.1,28.4,79.89,0.0,,603.0,704.0,10.0
KHCR,02/19/2023 16:35 UTC,30.11,30.2,74.22,0.0,,602.0,702.0,10.0
KHCR,02/19/2023 16:55 UTC,30.11,30.2,68.78,0.0,,1.0,,10.0
KHCR,02/19/2023 17:15 UTC,30.11,32.0,69.0,3.45,,602.0,,10.0
KHCR,02/19/2023 17:35 UTC,30.11,33.8,64.18,0.0,,1.0,,10.0
KHCR,02/19/2023 17:55 UTC,30.11,33.8,64.18,0.0,,1.0,,10.0
KHCR,02/19/2023 18:15 UTC,30.12,35.6,59.74,0.0,,1.0,,10.0
KHCR,02/19/2023 18:35 UTC,30.12,35.6,59.74,0.0,,1.0,,10.0
KHCR,02/19/2023 18:55 UTC,30.12,37.4,51.56,0.0,,1.0,,10.0
KHCR,02/19/2023 19:15 UTC,30.11,37.4,51.56,0.0,,552.0,,10.0
KHCR,02/19/2023 19:35 UTC,30.11,39.2,48.05,0.0,,552.0,,10.0
KHCR,02/19/2023 19:55 UTC,30.09,39.2,48.05,0.0,,553.0,,10.0
KHCR,02/19/2023 20:15 UTC,30.09,39.2,48.05,0.0,,552.0,,10.0
KHCR,02/19/2023 20:35 UTC,30.09,42.8,41.8,0.0,,552.0,,10.0
KHCR,02/19/2023 20:55 UTC,30.09,41.0,41.49,3.45,,1.0,,10.0
KHCR,02/19/2023 21:15 UTC,30.08,41.0,41.49,0.0,,1.0,,10.0
KHCR,02/19/2023 21:35 UTC,30.08,41.0,38.4,4.6,,1.0,,10.0
KHCR,02/19/2023 21:55 UTC,30.08,39.2,44.49,3.45,,1.0,,10.0
KHCR,02/19/2023 22:15 UTC,30.08,37.4,44.19,0.0,,1.0,,10.0
KHCR,02/19/2023 22:35 UTC,30.08,39.2,44.49,3.45,,1.0,,10.0
KHCR,02/19/2023 22:55 UTC,30.08,37.4,51.56,4.6,,1.0,,10.0
KHCR,02/19/2023 23:15 UTC,30.08,37.4,51.56,5.75,,1.0,,10.0
KHCR,02/19/2023 23:35 UTC,30.08,35.6,51.27,6.91,,1.0,,10.0
KHCR,02/19/2023 23:55 UTC,30.08,35.6,55.36,5.75,,1.0,,10.0
KHCR,02/20/2023 00:15 UTC,30.08,35.6,51.27,0.0,,1.0,,10.0
KHCR,02/20/2023 00:35 UTC,30.07,33.8,55.08,0.0,,1.0,,10.0
KHCR,02/20/2023 00:55 UTC,30.08,32.0,59.21,0.0,,1.0,,10.0
KHCR,02/20/2023 01:15 UTC,30.08,32.0,59.21,0.0,,1.0,,10.0
KHCR,02/20/2023 01:35 UTC,30.09,32.0,59.21,0.0,,1.0,,10.0
KHCR,02/20/2023 01:55 UTC,30.09,28.4,63.45,0.0,,1.0,,10.0
KHCR,02/20/2023 02:15 UTC,30.09,28.4,63.45,0.0,,1.0,,10.0
KHCR,02/20/2023 02:35 UTC,30.1,26.6,68.34,0.0,,1.0,,10.0
KHCR,02/20/2023 02:55 UTC,30.09,26.6,68.34,3.45,,1.0,,10.0
KHCR,02/20/2023 03:15 UTC,30.1,26.6,68.34,4.6,,1.0,,10.0
KHCR,02/20/2023 03:35 UTC,30.09,26.6,68.34,0.0,,1.0,,10.0
KHCR,02/20/2023 03:55 UTC,30.09,26.6,68.34,0.0,,1.0,,10.0
KHCR,02/20/2023 04:15 UTC,30.1,23.0,73.45,3.45,,1.0,,10.0
KHCR,02/20/2023 04:35 UTC,30.1,24.8,73.65,0.0,,1.0,,10.0
KHCR,02/20/2023 04:55 UTC,30.11,23.0,67.88,0.0,,1.0,,10.0
KHCR,02/20/2023 05:15 UTC,30.12,23.0,73.45,0.0,,602.0,,10.0
KHCR,02/20/2023 05:35 UTC,30.11,23.0,73.45,0.0,,604.0,,10.0
KHCR,02/20/2023 05:55 UTC,30.11,21.2,73.25,0.0,,603.0,,10.0
KHCR,02/20/2023 06:15 UTC,30.1,21.2,73.25,0.0,,602.0,,10.0
KHCR,02/20/2023 06:35 UTC,30.1,19.4,79.1,5.75,,602.0,,10.0
KHCR,02/20/2023 07:00 UTC,30.1,21.2,73.25,0.0,,602.0,,10.0
KHCR,02/20/2023 07:15 UTC,30.11,21.2,67.65,0.0,,603.0,,10.0
KHCR,02/20/2023 07:35 UTC,30.1,24.8,68.11,0.0,,603.0,,10.0
KHCR,02/20/2023 07:55 UTC,30.1,19.4,73.06,0.0,,604.0,,10.0
KHCR,02/20/2023 08:15 UTC,30.1,19.4,73.06,0.0,,603.0,,10.0
KHCR,02/20/2023 08:35 UTC,30.11,21.2,73.25,0.0,,603.0,,10.0
KHCR,02/20/2023 08:55 UTC,30.11,21.2,73.25,3.45,,603.0,,10.0
KHCR,02/20/2023 09:15 UTC,30.1,21.2,73.25,3.45,,604.0,,10.0
KHCR,02/20/2023 09:35 UTC,30.1,21.2,73.25,0.0,,604.0,,10.0
KHCR,02/20/2023 09:55 UTC,30.11,21.2,73.25,0.0,,604.0,,10.0
KHCR,02/20/2023 10:15 UTC,30.1,21.2,79.26,3.45,,504.0,,10.0
KHCR,02/20/2023 10:35 UTC,30.1,23.0,73.45,0.0,,504.0,,10.0
KHCR,02/20/2023 10:55 UTC,30.1,23.0,73.45,0.0,,504.0,,10.0
KHCR,02/20/2023 11:15 UTC,30.09,23.0,79.42,3.45,,504.0,,10.0
KHCR,02/20/2023 11:35 UTC,30.09,23.0,79.42,0.0,,504.0,,10.0
KHCR,02/20/2023 11:55 UTC,30.09,23.0,79.42,0.0,,504.0,,10.0
KHCR,02/20/2023 12:15 UTC,30.09,23.0,79.42,0.0,,504.0,,10.0
KHCR,02/20/2023 12:35 UTC,30.09,24.8,73.65,4.6,,504.0,,10.0
KHCR,02/20/2023 12:55 UTC,30.08,24.8,73.65,0.0,,503.0,,10.0
KHCR,02/20/2023 13:15 UTC,30.08,23.0,79.42,0.0,,602.0,,10.0
KHCR,02/20/2023 13:35 UTC,30.08,23.0,79.42,0.0,,502.0,602.0,10.0
KHCR,02/20/2023 13:55 UTC,30.08,23.0,79.42,3.45,,503.0,703.0,10.0
KHCR,02/20/2023 14:15 UTC,30.09,23.0,79.42,0.0,604.0,442.0,503.0,10.0
KHCR,02/20/2023 14:35 UTC,30.09,23.0,79.42,0.0,,604.0,,10.0
KHCR,02/20/2023 14:50 UTC,30.09,26.6,73.84,0.0,,504.0,,10.0
KHCR,02/20/2023 15:15 UTC,30.1,26.6,79.74,3.45,,362.0,484.0,10.0
KHCR,02/20/2023 15:35 UTC,30.1,28.4,74.03,3.45,,362.0,464.0,10.0
KHCR,02/20/2023 15:55 UTC,30.11,28.4,74.03,0.0,,362.0,464.0,10.0
KHCR,02/20/2023 16:15 UTC,30.11,28.4,74.03,0.0,,392.0,464.0,10.0
KHCR,02/20/2023 16:35 UTC,30.12,30.2,68.78,0.0,554.0,392.0,463.0,10.0
KHCR,02/20/2023 16:55 UTC,30.12,30.2,68.78,0.0,,483.0,554.0,10.0
KHCR,02/20/2023 17:15 UTC,30.12,32.0,63.94,0.0,,484.0,,10.0
KHCR,02/20/2023 17:35 UTC,30.12,32.0,63.94,3.45,,484.0,,10.0
KHCR,02/20/2023 17:55 UTC,30.12,32.0,63.94,0.0,,484.0,,10.0
KHCR,02/20/2023 18:15 UTC,30.11,33.8,64.18,0.0,504.0,372.0,463.0,10.0
KHCR,02/20/2023 18:35 UTC,30.11,35.6,64.42,6.91,504.0,352.0,422.0,10.0
KHCR,02/20/2023 18:55 UTC,30.1,37.4,64.66,4.6,,392.0,504.0,10.0
KHCR,02/20/2023 19:15 UTC,30.09,37.4,60.0,0.0,503.0,412.0,472.0,10.0
KHCR,02/20/2023 19:35 UTC,30.08,39.2,55.91,3.45,,504.0,,10.0
KHCR,02/20/2023 19:55 UTC,30.08,37.4,64.66,3.45,,504.0,,10.0
KHCR,02/20/2023 20:15 UTC,30.07,37.4,60.0,0.0,,504.0,,10.0
KHCR,02/20/2023 20:35 UTC,30.07,39.2,55.91,0.0,,503.0,,10.0
KHCR,02/20/2023 20:55 UTC,30.08,37.4,60.0,0.0,,483.0,,10.0
KHCR,02/20/2023 21:15 UTC,30.08,37.4,64.66,3.45,,484.0,,10.0
KHCR,02/20/2023 21:35 UTC,30.08,39.2,60.26,0.0,,453.0,504.0,10.0
KHCR,02/20/2023 21:55 UTC,30.08,44.6,48.93,0.0,,453.0,554.0,10.0
KHCR,02/20/2023 22:15 UTC,30.08,42.8,48.64,0.0,,434.0,,10.0
KHCR,02/20/2023 22:35 UTC,30.06,41.0,56.19,0.0,,433.0,503.0,10.0
KHCR,02/20/2023 22:55 UTC,30.05,41.0,52.13,3.45,,432.0,502.0,10.0
KHCR,02/20/2023 23:15 UTC,30.05,41.0,56.19,0.0,,1.0,,10.0
KHCR,02/20/2023 23:35 UTC,30.05,41.0,56.19,0.0,,1.0,,10.0
KHCR,02/20/2023 23:55 UTC,30.05,39.2,60.26,0.0,,1.0,,10.0
KHCR,02/21/2023 00:15 UTC,30.05,37.4,64.66,0.0,,1.0,,10.0
KHCR,02/21/2023 00:35 UTC,30.03,35.6,69.43,4.6,,1.0,,10.0
KHCR,02/21/2023 00:55 UTC,30.02,33.8,74.6,0.0,,1.0,,10.0
KHCR,02/21/2023 01:15 UTC,30.03,33.8,69.22,0.0,,1.0,,10.0
KHCR,02/21/2023 01:35 UTC,30.06,32.0,74.41,3.45,,502.0,,10.0
KHCR,02/21/2023 01:55 UTC,30.07,32.0,80.19,4.6,,503.0,,10.0
KHCR,02/21/2023 02:15 UTC,30.08,33.8,74.6,5.75,,504.0,,10.0
KHCR,02/21/2023 02:35 UTC,30.06,33.8,74.6,0.0,,483.0,504.0,10.0
KHCR,02/21/2023 02:55 UTC,30.05,32.0,74.41,3.45,,462.0,502.0,10.0
KHCR,02/21/2023 03:15 UTC,30.03,32.0,74.41,0.0,,1.0,,10.0
KHCR,02/21/2023 03:35 UTC,30.02,30.2,74.22,4.6,,1.0,,10.0
KHCR,02/21/2023 03:55 UTC,30.02,30.2,74.22,0.0,,1.0,,10.0
KHCR,02/21/2023 04:15 UTC,30.02,30.2,74.22,0.0,,502.0,,10.0
KHCR,02/21/2023 04:35 UTC,30.02,30.2,80.04,0.0,,493.0,,10.0
KHCR,02/21/2023 04:55 UTC,30.01,30.2,80.04,4.6,,493.0,,10.0
KHCR,02/21/2023 05:15 UTC,30.0,30.2,74.22,3.45,,492.0,,10.0
KHCR,02/21/2023 05:35 UTC,30.01,28.4,74.03,0.0,,502.0,,10.0
KHCR,02/21/2023 05:55 UTC,30.0,26.6,79.74,3.45,,502.0,,10.0
KHCR,02/21/2023 06:15 UTC,29.99,26.6,73.84,4.6,,1.0,,10.0
KHCR,02/21/2023 06:35 UTC,29.98,24.8,79.58,0.0,,1.0,,10.0
KHCR,02/21/2023 06:55 UTC,29.97,26.6,79.74,0.0,,1.0,,10.0
KHCR,02/21/2023 07:15 UTC,29.96,26.6,79.74,3.45,,1.0,,10.0
KHCR,02/21/2023 07:35 UTC,29.96,23.0,85.82,0.0,,482.0,,10.0
KHCR,02/21/2023 07:55 UTC,29.95,23.0,85.82,0.0,,1.0,,10.0
KHCR,02/21/2023 08:15 UTC,29.93,23.0,85.82,3.45,,1.0,,10.0
KHCR,02/21/2023 08:35 UTC,29.92,24.8,85.93,0.0,,1.0,,10.0
KHCR,02/21/2023 08:55 UTC,29.9,23.0,85.82,0.0,,1.0,,10.0
KHCR,02/21/2023 09:15 UTC,29.9,23.0,85.82,3.45,,653.0,,10.0
KHCR,02/21/2023 09:35 UTC,29.89,23.0,92.67,3.45,,553.0,654.0,10.0
KHCR,02/21/2023 09:55 UTC,29.86,23.0,92.67,3.45,,552.0,653.0,10.0
KHCR,02/21/2023 10:15 UTC,29.84,23.0,85.82,3.45,,552.0,,10.0
KHCR,02/21/2023 10:35 UTC,29.81,23.0,85.82,3.45,,1.0,,10.0
KHCR,02/21/2023 10:55 UTC,29.8,21.2,85.71,0.0,,1.0,,10.0
KHCR,02/21/2023 11:15 UTC,29.8,23.0,85.82,3.45,,1.0,,10.0
KHCR,02/21/2023 11:35 UTC,29.78,23.0,85.82,5.75,,602.0,,10.0
KHCR,02/21/2023 11:55 UTC,29.75,26.6,79.74,4.6,,602.0,,10.0
KHCR,02/21/2023 12:15 UTC,29.75,21.2,85.71,4.6,,1.0,,10.0
KHCR,02/21/2023 12:35 UTC,29.73,21.2,92.61,4.6,,1.0,,10.0
KHCR,02/21/2023 12:55 UTC,29.71,23.0,85.82,0.0,,1.0,,10.0
KHCR,02/21/2023 13:15 UTC,29.71,21.2,85.71,0.0,,902.0,,10.0
KHCR,02/21/2023 13:35 UTC,29.69,21.2,92.61,3.45,,903.0,,10.0
KHCR,02/21/2023 13:55 UTC,29.69,23.0,85.82,3.45,,804.0,,10.0
KHCR,02/21/2023 14:15 UTC,29.66,23.0,92.67,4.6,,804.0,,10.0
KHCR,02/21/2023 14:35 UTC,29.66,26.6,79.74,0.0,,503.0,804.0,10.0
KHCR,02/21/2023 14:55 UTC,29.65,26.6,79.74,4.6,,504.0,,10.0
KHCR,02/21/2023 15:15 UTC,29.63,28.4,79.89,5.75,,504.0,,10.0
KHCR,02/21/2023 15:35 UTC,29.62,30.2,80.04,0.0,,504.0,,10.0
KHCR,02/21/2023 15:55 UTC,29.61,30.2,74.22,0.0,,504.0,,10.0
KHCR,02/21/2023 16:15 UTC,29.6,32.0,80.19,12.66,,442.0,504.0,10.0
KHCR,02/21/2023 16:35 UTC,29.6,37.4,64.66,17.26,504.0,282.0,443.0,10.0
KHCR,02/21/2023 16:55 UTC,29.6,35.6,74.78,13.81,384.0,192.0,243.0,7.0
KHCR,02/21/2023 17:15 UTC,29.57,35.6,74.78,14.96,304.0,182.0,233.0,7.0
KHCR,02/21/2023 17:35 UTC,29.57,35.6,80.49,6.91,,183.0,294.0,5.0
KHCR,02/21/2023 17:55 UTC,29.55,35.6,80.49,6.91,374.0,192.0,303.0,7.0
KHCR,02/21/2023 18:15 UTC,29.53,37.4,74.96,0.0,454.0,252.0,383.0,10.0
KHCR,02/21/2023 18:35 UTC,29.52,35.6,80.49,0.0,,353.0,464.0,10.0
KHCR,02/21/2023 18:55 UTC,29.5,37.4,74.96,5.75,464.0,332.0,403.0,10.0
KHCR,02/21/2023 19:15 UTC,29.48,37.4,74.96,5.75,,443.0,554.0,10.0
KHCR,02/21/2023 19:35 UTC,29.46,37.4,69.64,18.41,,423.0,504.0,10.0
KHCR,02/21/2023 19:55 UTC,29.44,37.4,69.64,12.66,404.0,222.0,263.0,10.0
KHCR,02/21/2023 20:15 UTC,29.43,35.6,74.78,8.06,,132.0,254.0,3.0
KHCR,02/21/2023 20:35 UTC,29.41,35.6,80.49,5.75,,132.0,234.0,2.5
KHCR,02/21/2023 20:55 UTC,29.39,35.6,80.49,6.91,254.0,112.0,172.0,3.0
KHCR,02/21/2023 21:15 UTC,29.37,33.8,86.48,0.0,,73.0,134.0,1.75
KHCR,02/21/2023 21:35 UTC,29.36,33.8,86.48,0.0,,93.0,174.0,1.75
KHCR,02/21/2023 21:55 UTC,29.34,33.8,86.48,8.06,,113.0,194.0,3.0
KHCR,02/21/2023 22:15 UTC,29.32,33.8,86.48,0.0,,74.0,,1.0
KHCR,02/21/2023 22:35 UTC,29.31,33.8,86.48,3.45,,74.0,,2.0
KHCR,02/21/2023 22:55 UTC,29.3,33.8,86.48,0.0,184.0,93.0,133.0,1.75
KHCR,02/21/2023 23:15 UTC,29.29,32.0,92.96,3.45,,74.0,,1.25
KHCR,02/21/2023 23:35 UTC,29.28,32.0,92.96,0.0,,74.0,,1.25
KHCR,02/21/2023 23:55 UTC,29.26,32.0,92.96,3.45,,74.0,,1.0
KHCR,02/22/2023 00:15 UTC,29.25,32.0,92.96,0.0,,23.0,74.0,1.0
KHCR,02/22/2023 00:35 UTC,29.23,32.0,92.96,0.0,144.0,23.0,93.0,1.0
KHCR,02/22/2023 00:55 UTC,29.23,32.0,92.96,0.0,,94.0,,1.0
KHCR,02/22/2023 01:15 UTC,29.21,32.0,100.0,0.0,,22.0,74.0,1.0
KHCR,02/22/2023 01:35 UTC,29.2,32.0,100.0,0.0,,23.0,74.0,0.25
KHCR,02/22/2023 01:55 UTC,29.19,32.0,100.0,0.0,,74.0,,2.0
KHCR,02/22/2023 02:15 UTC,29.18,32.0,100.0,0.0,,74.0,,1.0
KHCR,02/22/2023 02:35 UTC,29.17,32.0,100.0,,,74.0,,2.5
KHCR,02/22/2023 02:55 UTC,29.16,32.0,100.0,,244.0,93.0,133.0,2.5
KHCR,02/22/2023 03:15 UTC,29.15,32.0,100.0,,154.0,33.0,73.0,1.25
KHCR,02/22/2023 03:35 UTC,29.15,32.0,100.0,,,32.0,94.0,1.75
KHCR,02/22/2023 03:55 UTC,29.15,32.0,100.0,,204.0,72.0,133.0,3.0
KHCR,02/22/2023 04:15 UTC,29.14,30.2,92.91,23.02,204.0,72.0,123.0,1.5
KHCR,02/22/2023 04:35 UTC,29.14,30.2,92.91,13.81,,134.0,,2.0
KHCR,02/22/2023 04:55 UTC,29.15,30.2,86.26,6.91,,63.0,134.0,1.25
KHCR,02/22/2023 05:15 UTC,29.14,28.4,92.85,13.81,,63.0,154.0,2.0
KHCR,02/22/2023 05:35 UTC,29.15,28.4,92.85,16.11,,104.0,,2.0
KHCR,02/22/2023 05:55 UTC,29.14,28.4,86.15,19.56,,74.0,,0.75
KHCR,02/22/2023 06:15 UTC,29.14,26.6,86.04,18.41,,74.0,,0.75
KHCR,02/22/2023 06:35 UTC,29.13,26.6,86.04,13.81,,94.0,,1.25
KHCR,02/22/2023 06:55 UTC,29.12,26.6,86.04,13.81,,43.0,94.0,1.25
KHCR,02/22/2023 07:15 UTC,29.12,26.6,86.04,9.21,,44.0,,2.0
KHCR,02/22/2023 07:35 UTC,29.11,26.6,86.04,,,44.0,,2.0
KHCR,02/22/2023 07:55 UTC,29.1,26.6,86.04,,,64.0,,1.25
KHCR,02/22/2023 08:15 UTC,29.09,26.6,86.04,,,64.0,,1.5
KHCR,02/22/2023 08:35 UTC,29.07,26.6,86.04,,,64.0,,1.25
KHCR,02/22/2023 08:55 UTC,29.07,26.6,86.04,,,62.0,124.0,2.5
KHCR,02/22/2023 09:15 UTC,29.06,26.6,86.04,,364.0,123.0,223.0,3.0
KHCR,02/22/2023 09:35 UTC,29.05,26.6,79.74,,344.0,102.0,143.0,3.0
KHCR,02/22/2023 09:55 UTC,29.03,26.6,86.04,,,54.0,,1.25
KHCR,02/22/2023 10:15 UTC,29.02,26.6,86.04,,,54.0,,1.0
KHCR,02/22/2023 10:35 UTC,29.01,26.6,86.04,,,34.0,,1.0
KHCR,02/22/2023 10:55 UTC,29.0,26.6,86.04,,,54.0,,1.25
KHCR,02/22/2023 11:15 UTC,29.0,26.6,86.04,,,54.0,,1.0
KHCR,02/22/2023 11:35 UTC,29.0,26.6,86.04,,,54.0,,1.0
KHCR,02/22/2023 11:55 UTC,29.02,26.6,86.04,,,94.0,,1.75
KHCR,02/22/2023 12:15 UTC,29.03,26.6,86.04,,,74.0,,1.25
KHCR,02/22/2023 12:35 UTC,29.02,26.6,79.74,,424.0,72.0,183.0,4.0
KHCR,02/22/2023 12:55 UTC,29.02,24.8,85.93,,444.0,202.0,252.0,10.0
KHCR,02/22/2023 13:15 UTC,29.02,23.0,79.42,,,444.0,,10.0
KHCR,02/22/2023 13:35 UTC,29.0,21.2,79.26,14.96,,382.0,464.0,7.0
KHCR,02/22/2023 13:55 UTC,29.02,21.2,79.26,10.36,504.0,262.0,363.0,7.0
KHCR,02/22/2023 14:15 UTC,29.04,21.2,73.25,9.21,504.0,262.0,382.0,10.0
KHCR,02/22/2023 14:35 UTC,29.05,19.4,73.06,10.36,,402.0,504.0,10.0
KHCR,02/22/2023 14:55 UTC,29.07,19.4,67.42,13.81,,302.0,604.0,10.0
KHCR,02/22/2023 15:15 UTC,29.08,19.4,67.42,10.36,604.0,282.0,443.0,7.0
KHCR,02/22/2023 15:35 UTC,29.09,17.6,72.85,10.36,,464.0,,10.0
KHCR,02/22/2023 15:55 UTC,29.09,17.6,67.19,12.66,454.0,252.0,353.0,5.0
KHCR,02/22/2023 16:15 UTC,29.12,17.6,67.19,9.21,,243.0,334.0,7.0
KHCR,02/22/2023 16:35 UTC,29.13,17.6,67.19,9.21,,244.0,,5.0
KHCR,02/22/2023 16:55 UTC,29.12,17.6,67.19,12.66,,123.0,204.0,1.5
KHCR,02/22/2023 17:15 UTC,29.14,17.6,67.19,9.21,,83.0,124.0,1.5
KHCR,02/22/2023 17:35 UTC,29.14,17.6,67.19,10.36,224.0,92.0,143.0,5.0
KHCR,02/22/2023 17:55 UTC,29.15,17.6,67.19,10.36,304.0,152.0,253.0,7.0
KHCR,02/22/2023 18:15 UTC,29.15,19.4,62.18,11.51,,243.0,294.0,10.0
KHCR,02/22/2023 18:35 UTC,29.17,17.6,67.19,12.66,,223.0,284.0,7.0
KHCR,02/22/2023 18:55 UTC,29.19,17.6,67.19,11.51,,264.0,,7.0
KHCR,02/22/2023 19:15 UTC,29.2,17.6,67.19,14.96,,264.0,,7.0
KHCR,02/22/2023 19:35 UTC,29.21,17.6,61.92,12.66,,264.0,,7.0
KHCR,02/22/2023 19:55 UTC,29.23,17.6,61.92,13.81,,243.0,324.0,10.0
KHCR,02/22/2023 20:15 UTC,29.25,19.4,52.77,4.6,,273.0,334.0,10.0
KHCR,02/22/2023 20:35 UTC,29.27,19.4,52.77,10.36,,273.0,334.0,10.0
KHCR,02/22/2023 20:55 UTC,29.28,19.4,57.3,10.36,,233.0,304.0,10.0
KHCR,02/22/2023 21:15 UTC,29.29,17.6,67.19,10.36,,194.0,,4.0
KHCR,02/22/2023 21:35 UTC,29.31,17.6,67.19,9.21,,174.0,,4.0
KHCR,02/22/2023 21:55 UTC,29.32,19.4,62.18,6.91,,154.0,,5.0
KHCR,02/22/2023 22:15 UTC,29.34,17.6,72.85,5.75,,172.0,234.0,4.0
KHCR,02/22/2023 22:35 UTC,29.36,19.4,67.42,6.91,,143.0,214.0,3.0
KHCR,02/22/2023 22:55 UTC,29.38,17.6,72.85,4.6,,142.0,224.0,7.0
KHCR,02/22/2023 23:15 UTC,29.39,17.6,72.85,0.0,,103.0,154.0,1.75
KHCR,02/22/2023 23:35 UTC,29.41,17.6,72.85,0.0,,102.0,154.0,2.5
KHCR,02/22/2023 23:55 UTC,29.42,17.6,72.85,0.0,,174.0,,3.0
KHCR,02/23/2023 00:15 UTC,29.43,17.6,72.85,0.0,,153.0,204.0,2.5
KHCR,02/23/2023 00:35 UTC,29.45,17.6,72.85,0.0,,154.0,,2.0
KHCR,02/23/2023 00:55 UTC,29.46,15.8,78.77,0.0,,134.0,,1.75
KHCR,02/23/2023 01:15 UTC,29.47,15.8,78.77,0.0,,133.0,224.0,3.0
KHCR,02/23/2023 01:35 UTC,29.48,14.0,85.24,0.0,484.0,152.0,363.0,5.0
KHCR,02/23/2023 01:55 UTC,29.5,14.0,78.61,0.0,904.0,312.0,502.0,10.0
KHCR,02/23/2023 02:15 UTC,29.51,12.2,85.11,0.0,,1004.0,,10.0
KHCR,02/23/2023 02:35 UTC,29.51,12.2,85.11,0.0,,212.0,1004.0,10.0
KHCR,02/23/2023 02:55 UTC,29.52,14.0,78.61,0.0,294.0,152.0,193.0,5.0
KHCR,02/23/2023 03:15 UTC,29.53,14.0,78.61,0.0,,152.0,264.0,3.0
KHCR,02/23/2023 03:35 UTC,29.54,14.0,78.61,0.0,804.0,112.0,263.0,3.0
KHCR,02/23/2023 03:55 UTC,29.55,12.2,85.11,0.0,1004.0,192.0,803.0,5.0
KHCR,02/23/2023 04:15 UTC,29.55,12.2,85.11,0.0,754.0,372.0,483.0,3.0
KHCR,02/23/2023 04:35 UTC,29.56,12.2,85.11,0.0,484.0,142.0,303.0,2.5
KHCR,02/23/2023 04:55 UTC,29.57,14.0,85.24,0.0,,74.0,,1.5
KHCR,02/23/2023 05:15 UTC,29.58,14.0,85.24,0.0,,73.0,124.0,2.0
KHCR,02/23/2023 05:35 UTC,29.58,14.0,85.24,0.0,1004.0,152.0,303.0,5.0
KHCR,02/23/2023 05:55 UTC,29.58,12.2,85.11,0.0,854.0,343.0,553.0,10.0
KHCR,02/23/2023 06:15 UTC,29.59,10.4,84.99,0.0,554.0,232.0,293.0,7.0
KHCR,02/23/2023 06:35 UTC,29.59,8.6,84.87,0.0,703.0,272.0,472.0,10.0
KHCR,02/23/2023 06:55 UTC,29.59,3.2,84.49,0.0,,602.0,702.0,10.0
KHCR,02/23/2023 07:15 UTC,29.6,-0.4,84.23,0.0,,602.0,,10.0
KHCR,02/23/2023 07:35 UTC,29.6,1.4,84.36,3.45,653.0,432.0,502.0,10.0
KHCR,02/23/2023 07:55 UTC,29.61,5.0,77.75,4.6,504.0,292.0,383.0,10.0
KHCR,02/23/2023 08:15 UTC,29.61,6.8,77.92,0.0,554.0,332.0,433.0,10.0
KHCR,02/23/2023 08:35 UTC,29.62,10.4,84.99,0.0,464.0,92.0,333.0,7.0
KHCR,02/23/2023 08:55 UTC,29.62,12.2,85.11,0.0,194.0,93.0,143.0,2.5
KHCR,02/23/2023 09:15 UTC,29.62,12.2,85.11,3.45,264.0,102.0,153.0,4.0
KHCR,02/23/2023 09:35 UTC,29.62,12.2,85.11,3.45,354.0,152.0,273.0,7.0
KHCR,02/23/2023 09:55 UTC,29.62,12.2,92.29,0.0,354.0,212.0,273.0,5.0
KHCR,02/23/2023 10:15 UTC,29.62,12.2,85.11,0.0,434.0,222.0,293.0,7.0
