Station_ID,Date_Time,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis
KPVU,02/24/2023 20:30 UTC,30.08,37.4,40.87,0.0,,1.0,,10.0
KPVU,02/24/2023 20:35 UTC,30.08,37.4,40.87,0.0,,1.0,,10.0
KPVU,02/24/2023 20:40 UTC,30.08,37.4,40.87,3.45,,1.0,,10.0
KPVU,02/24/2023 20:45 UTC,30.08,37.4,44.19,4.6,,1.0,,10.0
KPVU,02/24/2023 20:50 UTC,30.08,37.4,44.19,4.6,,1.0,,10.0
KPVU,02/24/2023 20:55 UTC,30.07,37.4,40.87,4.6,,1.0,,10.0
KPVU,02/24/2023 20:56 UTC,30.07,37.04,41.78,4.6,,1.0,,10.0
KPVU,02/24/2023 21:00 UTC,30.07,37.4,40.87,5.75,,1.0,,10.0
KPVU,02/24/2023 21:05 UTC,30.07,35.6,43.88,6.91,,606.0,,10.0
KPVU,02/24/2023 21:10 UTC,30.07,35.6,47.45,6.91,,606.0,,10.0
KPVU,02/24/2023 21:15 UTC,30.07,37.4,40.87,5.75,,606.0,,10.0
KPVU,02/24/2023 21:20 UTC,30.07,37.4,40.87,5.75,,606.0,,10.0
KPVU,02/24/2023 21:25 UTC,30.07,35.6,43.88,4.6,,606.0,,10.0
KPVU,02/24/2023 21:30 UTC,30.07,37.4,40.87,3.45,,606.0,,10.0
KPVU,02/24/2023 21:35 UTC,30.06,37.4,40.87,4.6,,606.0,,10.0
KPVU,02/24/2023 21:40 UTC,30.06,37.4,40.87,3.45,,606.0,,10.0
KPVU,02/24/2023 21:45 UTC,30.06,37.4,40.87,0.0,,606.0,,10.0
KPVU,02/24/2023 21:50 UTC,30.06,37.4,40.87,3.45,,606.0,,10.0
KPVU,02/24/2023 21:55 UTC,30.06,37.4,44.19,3.45,,606.0,,10.0
KPVU,02/24/2023 21:56 UTC,30.06,37.04,43.78,3.45,,606.0,2002.0,10.0
KPVU,02/24/2023 22:00 UTC,30.06,37.4,44.19,3.45,,1.0,,10.0
KPVU,02/24/2023 22:05 UTC,30.06,37.4,44.19,3.45,,1.0,,10.0
KPVU,02/24/2023 22:10 UTC,30.06,37.4,40.87,4.6,,1.0,,10.0
KPVU,02/24/2023 22:15 UTC,30.06,35.6,47.45,5.75,,1.0,,10.0
KPVU,02/24/2023 22:20 UTC,30.06,35.6,51.27,6.91,,1106.0,,10.0
KPVU,02/24/2023 22:25 UTC,30.06,35.6,51.27,6.91,,1106.0,,10.0
KPVU,02/24/2023 22:30 UTC,30.06,35.6,51.27,8.06,,1102.0,,10.0
KPVU,02/24/2023 22:35 UTC,30.06,35.6,55.36,8.06,,1103.0,,10.0
KPVU,02/24/2023 22:40 UTC,30.07,35.6,55.36,8.06,,1103.0,,10.0
KPVU,02/24/2023 22:45 UTC,30.06,35.6,55.36,8.06,,1103.0,,10.0
KPVU,02/24/2023 22:50 UTC,30.07,35.6,55.36,0.0,,1104.0,,10.0
KPVU,02/24/2023 22:55 UTC,30.06,35.6,51.27,0.0,,1104.0,,10.0
KPVU,02/24/2023 22:56 UTC,30.06,35.96,49.77,6.91,,1104.0,,10.0
KPVU,02/24/2023 23:00 UTC,30.06,35.6,51.27,3.45,,1104.0,,10.0
KPVU,02/24/2023 23:05 UTC,30.06,35.6,47.45,0.0,,1104.0,,10.0
KPVU,02/24/2023 23:10 UTC,30.06,35.6,47.45,3.45,,1104.0,,10.0
KPVU,02/24/2023 23:15 UTC,30.06,35.6,51.27,4.6,,1104.0,,10.0
KPVU,02/24/2023 23:20 UTC,30.06,35.6,51.27,5.75,,1104.0,,10.0
KPVU,02/24/2023 23:25 UTC,30.06,35.6,51.27,4.6,,1103.0,,10.0
KPVU,02/24/2023 23:30 UTC,30.06,35.6,51.27,5.75,,1103.0,,10.0
KPVU,02/24/2023 23:35 UTC,30.06,35.6,51.27,5.75,,1103.0,,10.0
KPVU,02/24/2023 23:40 UTC,30.06,33.8,55.08,5.75,,1203.0,,10.0
KPVU,02/24/2023 23:45 UTC,30.06,35.6,51.27,6.91,,1203.0,,10.0
KPVU,02/24/2023 23:50 UTC,30.06,35.6,51.27,8.06,,1203.0,,10.0
KPVU,02/24/2023 23:55 UTC,30.06,35.6,47.45,6.91,,1203.0,,10.0
KPVU,02/24/2023 23:56 UTC,30.06,35.96,47.51,5.75,,1203.0,,10.0
KPVU,02/25/2023 00:00 UTC,30.06,35.6,47.45,4.6,,1203.0,,10.0
KPVU,02/25/2023 00:05 UTC,30.06,35.6,47.45,5.75,,1204.0,,10.0
KPVU,02/25/2023 00:10 UTC,30.06,35.6,47.45,6.91,,1204.0,,10.0
KPVU,02/25/2023 00:15 UTC,30.06,35.6,51.27,4.6,,1204.0,,10.0
KPVU,02/25/2023 00:20 UTC,30.06,35.6,47.45,4.6,,1203.0,,10.0
KPVU,02/25/2023 00:25 UTC,30.06,33.8,55.08,0.0,,1203.0,,10.0
KPVU,02/25/2023 00:30 UTC,30.06,33.8,50.98,4.6,,1202.0,,10.0
KPVU,02/25/2023 00:35 UTC,30.07,35.6,47.45,3.45,,1202.0,,10.0
KPVU,02/25/2023 00:40 UTC,30.07,35.6,47.45,0.0,,1206.0,,10.0
KPVU,02/25/2023 00:45 UTC,30.07,35.6,47.45,0.0,,1.0,,10.0
KPVU,02/25/2023 00:50 UTC,30.06,35.6,43.88,5.75,,1.0,,10.0
KPVU,02/25/2023 00:55 UTC,30.07,35.6,43.88,0.0,,1.0,,10.0
KPVU,02/25/2023 00:56 UTC,30.07,35.96,43.6,0.0,,1.0,,10.0
KPVU,02/25/2023 01:00 UTC,30.07,35.6,47.45,0.0,,1.0,,10.0
KPVU,02/25/2023 01:05 UTC,30.07,35.6,47.45,0.0,,1.0,,10.0
KPVU,02/25/2023 01:10 UTC,30.07,37.4,40.87,5.75,,1.0,,10.0
KPVU,02/25/2023 01:15 UTC,30.07,35.6,47.45,4.6,,1.0,,10.0
KPVU,02/25/2023 01:20 UTC,30.07,35.6,47.45,4.6,,1.0,,10.0
KPVU,02/25/2023 01:25 UTC,30.07,35.6,47.45,11.51,,1.0,,10.0
KPVU,02/25/2023 01:30 UTC,30.06,35.6,51.27,18.41,,1.0,,10.0
KPVU,02/25/2023 01:35 UTC,30.07,35.6,51.27,17.26,,1.0,,10.0
KPVU,02/25/2023 01:40 UTC,30.07,35.6,51.27,14.96,,1.0,,10.0
KPVU,02/25/2023 01:45 UTC,30.07,35.6,51.27,14.96,,1.0,,10.0
KPVU,02/25/2023 01:46 UTC,30.07,35.6,51.27,14.96,,1.0,,10.0
KPVU,02/25/2023 01:50 UTC,30.07,35.6,51.27,13.81,,1.0,,10.0
KPVU,02/25/2023 01:55 UTC,30.07,35.6,51.27,11.51,,1.0,,10.0
KPVU,02/25/2023 01:56 UTC,30.07,35.06,51.58,11.51,,1.0,,10.0
KPVU,02/25/2023 02:00 UTC,30.07,35.6,51.27,10.36,,1.0,,10.0
KPVU,02/25/2023 02:05 UTC,30.07,33.8,55.08,11.51,,1.0,,10.0
KPVU,02/25/2023 02:10 UTC,30.07,33.8,55.08,11.51,,1.0,,10.0
KPVU,02/25/2023 02:15 UTC,30.07,33.8,55.08,10.36,,1.0,,10.0
KPVU,02/25/2023 02:20 UTC,30.07,33.8,55.08,10.36,,1.0,,10.0
KPVU,02/25/2023 02:25 UTC,30.07,33.8,55.08,12.66,,1.0,,10.0
KPVU,02/25/2023 02:30 UTC,30.07,33.8,55.08,11.51,,1.0,,10.0
KPVU,02/25/2023 02:35 UTC,30.07,33.8,55.08,13.81,,1.0,,10.0
KPVU,02/25/2023 02:40 UTC,30.07,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 02:45 UTC,30.07,33.8,55.08,17.26,,1.0,,10.0
KPVU,02/25/2023 02:50 UTC,30.07,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 02:55 UTC,30.07,35.6,51.27,14.96,,1.0,,10.0
KPVU,02/25/2023 02:56 UTC,30.07,35.06,51.58,14.96,,1.0,,10.0
KPVU,02/25/2023 03:00 UTC,30.08,35.6,47.45,14.96,,1.0,,10.0
KPVU,02/25/2023 03:05 UTC,30.08,35.6,51.27,13.81,,1.0,,10.0
KPVU,02/25/2023 03:10 UTC,30.08,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 03:15 UTC,30.08,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 03:20 UTC,30.08,33.8,55.08,16.11,,1.0,,10.0
KPVU,02/25/2023 03:25 UTC,30.09,33.8,55.08,16.11,,1.0,,10.0
KPVU,02/25/2023 03:30 UTC,30.09,35.6,51.27,16.11,,1.0,,10.0
KPVU,02/25/2023 03:35 UTC,30.09,33.8,55.08,16.11,,1.0,,10.0
KPVU,02/25/2023 03:40 UTC,30.09,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 03:45 UTC,30.1,33.8,55.08,13.81,,1.0,,10.0
KPVU,02/25/2023 03:50 UTC,30.1,35.6,51.27,16.11,,1.0,,10.0
KPVU,02/25/2023 03:55 UTC,30.1,33.8,55.08,17.26,,1.0,,10.0
KPVU,02/25/2023 03:56 UTC,30.1,33.98,53.85,17.26,,1.0,,10.0
KPVU,02/25/2023 04:00 UTC,30.11,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 04:05 UTC,30.11,33.8,55.08,17.26,,1.0,,10.0
KPVU,02/25/2023 04:10 UTC,30.11,33.8,55.08,14.96,,1.0,,10.0
KPVU,02/25/2023 04:15 UTC,30.11,33.8,55.08,18.41,,1.0,,10.0
KPVU,02/25/2023 04:20 UTC,30.11,33.8,55.08,16.11,,1.0,,10.0
KPVU,02/25/2023 04:25 UTC,30.11,33.8,55.08,19.56,,1.0,,10.0
KPVU,02/25/2023 04:30 UTC,30.12,33.8,55.08,17.26,,1.0,,10.0
KPVU,02/25/2023 04:35 UTC,30.12,33.8,55.08,16.11,,1106.0,,10.0
KPVU,02/25/2023 04:40 UTC,30.13,33.8,55.08,12.66,,1.0,,10.0
KPVU,02/25/2023 04:45 UTC,30.13,33.8,55.08,11.51,,1.0,,10.0
KPVU,02/25/2023 04:50 UTC,30.13,33.8,55.08,10.36,,1.0,,10.0
KPVU,02/25/2023 04:55 UTC,30.14,33.8,55.08,10.36,,1.0,,10.0
KPVU,02/25/2023 04:56 UTC,30.14,33.98,55.97,10.36,,1.0,,10.0
KPVU,02/25/2023 05:00 UTC,30.14,35.6,51.27,11.51,,1.0,,10.0
KPVU,02/25/2023 05:05 UTC,30.14,35.6,51.27,8.06,,1.0,,10.0
KPVU,02/25/2023 05:10 UTC,30.14,33.8,55.08,10.36,,1.0,,10.0
KPVU,02/25/2023 05:15 UTC,30.13,33.8,55.08,11.51,,1.0,,10.0
KPVU,02/25/2023 05:20 UTC,30.13,35.6,51.27,13.81,,1.0,,10.0
KPVU,02/25/2023 05:25 UTC,30.14,35.6,51.27,14.96,,1.0,,10.0
KPVU,02/25/2023 05:30 UTC,30.14,33.8,59.48,13.81,,1.0,,10.0
KPVU,02/25/2023 05:35 UTC,30.14,33.8,59.48,10.36,,1.0,,10.0
KPVU,02/25/2023 05:40 UTC,30.14,35.6,51.27,11.51,,1206.0,,10.0
KPVU,02/25/2023 05:45 UTC,30.14,35.6,51.27,10.36,,1202.0,,10.0
KPVU,02/25/2023 05:50 UTC,30.14,35.6,51.27,10.36,,1203.0,,10.0
KPVU,02/25/2023 05:55 UTC,30.14,33.8,55.08,8.06,,1203.0,,10.0
KPVU,02/25/2023 05:56 UTC,30.14,33.98,55.97,9.21,,1203.0,,10.0
KPVU,02/25/2023 06:00 UTC,30.14,33.8,55.08,9.21,,1203.0,,10.0
KPVU,02/25/2023 06:05 UTC,30.14,33.8,55.08,9.21,,1203.0,,10.0
KPVU,02/25/2023 06:10 UTC,30.14,33.8,55.08,6.91,,1203.0,,10.0
KPVU,02/25/2023 06:15 UTC,30.14,33.8,55.08,6.91,,1202.0,,10.0
KPVU,02/25/2023 06:20 UTC,30.14,33.8,50.98,8.06,,1206.0,,10.0
KPVU,02/25/2023 06:25 UTC,30.14,33.8,55.08,8.06,,1206.0,,10.0
KPVU,02/25/2023 06:30 UTC,30.14,33.8,55.08,11.51,,1206.0,,10.0
KPVU,02/25/2023 06:35 UTC,30.14,35.6,47.45,12.66,,1206.0,,10.0
KPVU,02/25/2023 06:40 UTC,30.14,35.6,47.45,11.51,,1206.0,,10.0
KPVU,02/25/2023 06:45 UTC,30.14,33.8,55.08,17.26,,1206.0,,10.0
KPVU,02/25/2023 06:50 UTC,30.13,33.8,55.08,16.11,,1206.0,,10.0
KPVU,02/25/2023 06:55 UTC,30.14,32.0,59.21,12.66,,1206.0,,10.0
KPVU,02/25/2023 06:56 UTC,30.14,32.0,60.6,13.81,,1206.0,,10.0
KPVU,02/25/2023 07:00 UTC,30.13,32.0,59.21,13.81,,1206.0,,10.0
KPVU,02/25/2023 07:05 UTC,30.13,32.0,63.94,11.51,,1.0,,10.0
KPVU,02/25/2023 07:10 UTC,30.13,30.2,68.78,12.66,,1.0,,10.0
KPVU,02/25/2023 07:15 UTC,30.13,32.0,59.21,14.96,,1.0,,10.0
KPVU,02/25/2023 07:20 UTC,30.13,32.0,59.21,14.96,,1.0,,10.0
KPVU,02/25/2023 07:25 UTC,30.12,32.0,59.21,10.36,,1.0,,10.0
KPVU,02/25/2023 07:30 UTC,30.13,32.0,59.21,6.91,,1.0,,10.0
KPVU,02/25/2023 07:35 UTC,30.13,32.0,59.21,9.21,,1.0,,10.0
KPVU,02/25/2023 07:40 UTC,30.13,33.8,55.08,11.51,,1.0,,10.0
KPVU,02/25/2023 07:45 UTC,30.13,33.8,50.98,11.51,,1.0,,10.0
KPVU,02/25/2023 07:50 UTC,30.12,33.8,50.98,11.51,,1.0,,10.0
KPVU,02/25/2023 07:55 UTC,30.12,33.8,50.98,8.06,,1.0,,10.0
KPVU,02/25/2023 07:56 UTC,30.12,33.08,53.29,8.06,,1.0,,10.0
KPVU,02/25/2023 08:00 UTC,30.12,32.0,54.8,6.91,,1.0,,10.0
KPVU,02/25/2023 08:05 UTC,30.12,30.2,63.7,5.75,,1.0,,10.0
KPVU,02/25/2023 08:10 UTC,30.12,32.0,59.21,5.75,,1.0,,10.0
KPVU,02/25/2023 08:15 UTC,30.12,32.0,59.21,9.21,,1.0,,10.0
KPVU,02/25/2023 08:20 UTC,30.12,32.0,54.8,8.06,,1.0,,10.0
KPVU,02/25/2023 08:25 UTC,30.12,32.0,54.8,5.75,,1.0,,10.0
KPVU,02/25/2023 08:30 UTC,30.11,32.0,54.8,5.75,,1.0,,10.0
KPVU,02/25/2023 08:35 UTC,30.11,30.2,63.7,5.75,,1.0,,10.0
KPVU,02/25/2023 08:40 UTC,30.11,32.0,59.21,4.6,,1.0,,10.0
KPVU,02/25/2023 08:45 UTC,30.11,32.0,59.21,6.91,,1.0,,10.0
KPVU,02/25/2023 08:50 UTC,30.11,30.2,63.7,9.21,,1.0,,10.0
KPVU,02/25/2023 08:55 UTC,30.11,32.0,59.21,11.51,,1.0,,10.0
KPVU,02/25/2023 08:56 UTC,30.11,32.0,58.31,10.36,,1.0,,10.0
KPVU,02/25/2023 09:00 UTC,30.11,30.2,63.7,9.21,,1.0,,10.0
KPVU,02/25/2023 09:05 UTC,30.11,30.2,63.7,4.6,,1.0,,10.0
KPVU,02/25/2023 09:10 UTC,30.11,30.2,63.7,0.0,,1.0,,10.0
KPVU,02/25/2023 09:15 UTC,30.11,30.2,63.7,0.0,,1.0,,10.0
KPVU,02/25/2023 09:20 UTC,30.12,28.4,63.45,0.0,,1.0,,10.0
KPVU,02/25/2023 09:25 UTC,30.12,28.4,63.45,0.0,,1.0,,10.0
KPVU,02/25/2023 09:30 UTC,30.12,30.2,58.95,4.6,,1.0,,10.0
KPVU,02/25/2023 09:35 UTC,30.12,30.2,58.95,3.45,,1.0,,10.0
KPVU,02/25/2023 09:40 UTC,30.12,30.2,58.95,6.91,,1.0,,10.0
KPVU,02/25/2023 09:45 UTC,30.12,30.2,58.95,5.75,,1.0,,10.0
KPVU,02/25/2023 09:50 UTC,30.12,28.4,63.45,5.75,,1.0,,10.0
KPVU,02/25/2023 09:55 UTC,30.11,28.4,68.56,5.75,,706.0,,10.0
KPVU,02/25/2023 09:56 UTC,30.11,28.94,66.03,5.75,,706.0,,10.0
KPVU,02/25/2023 10:00 UTC,30.11,28.4,63.45,6.91,,702.0,,10.0
KPVU,02/25/2023 10:05 UTC,30.11,28.4,63.45,6.91,,703.0,,10.0
KPVU,02/25/2023 10:10 UTC,30.11,28.4,63.45,4.6,,703.0,,10.0
KPVU,02/25/2023 10:15 UTC,30.1,28.4,68.56,4.6,,703.0,,10.0
KPVU,02/25/2023 10:20 UTC,30.1,32.0,54.8,4.6,,704.0,,10.0
KPVU,02/25/2023 10:25 UTC,30.1,32.0,54.8,5.75,,704.0,,10.0
KPVU,02/25/2023 10:30 UTC,30.1,30.2,58.95,5.75,,704.0,,10.0
KPVU,02/25/2023 10:35 UTC,30.1,28.4,63.45,4.6,,703.0,,10.0
KPVU,02/25/2023 10:40 UTC,30.1,28.4,63.45,3.45,,703.0,,10.0
KPVU,02/25/2023 10:45 UTC,30.1,30.2,58.95,0.0,,702.0,,10.0
KPVU,02/25/2023 10:50 UTC,30.1,30.2,58.95,0.0,,702.0,,10.0
KPVU,02/25/2023 10:55 UTC,30.1,28.4,63.45,4.6,,706.0,,10.0
KPVU,02/25/2023 10:56 UTC,30.1,28.94,63.03,5.75,,706.0,,10.0
KPVU,02/25/2023 11:00 UTC,30.1,26.6,68.34,3.45,,1.0,,10.0
KPVU,02/25/2023 11:05 UTC,30.1,26.6,73.84,4.6,,1.0,,10.0
KPVU,02/25/2023 11:10 UTC,30.1,26.6,73.84,3.45,,1.0,,10.0
KPVU,02/25/2023 11:15 UTC,30.11,26.6,73.84,4.6,,1.0,,10.0
KPVU,02/25/2023 11:20 UTC,30.11,24.8,73.65,0.0,,1.0,,10.0
KPVU,02/25/2023 11:25 UTC,30.1,24.8,79.58,0.0,,1.0,,10.0
KPVU,02/25/2023 11:30 UTC,30.11,24.8,73.65,3.45,,706.0,,10.0
KPVU,02/25/2023 11:35 UTC,30.11,24.8,73.65,5.75,,702.0,,10.0
KPVU,02/25/2023 11:40 UTC,30.12,23.0,79.42,4.6,,703.0,,10.0
KPVU,02/25/2023 11:45 UTC,30.12,24.8,79.58,4.6,,703.0,,10.0
KPVU,02/25/2023 11:50 UTC,30.12,24.8,79.58,0.0,,703.0,,10.0
KPVU,02/25/2023 11:55 UTC,30.12,24.8,79.58,3.45,,704.0,,10.0
KPVU,02/25/2023 11:56 UTC,30.12,24.98,80.83,0.0,,704.0,,10.0
KPVU,02/25/2023 12:00 UTC,30.12,26.6,73.84,0.0,,704.0,,10.0
KPVU,02/25/2023 12:05 UTC,30.12,26.6,79.74,0.0,,704.0,,10.0
KPVU,02/25/2023 12:10 UTC,30.11,26.6,79.74,0.0,,704.0,,10.0
KPVU,02/25/2023 12:15 UTC,30.11,26.6,73.84,0.0,,704.0,,10.0
KPVU,02/25/2023 12:20 UTC,30.11,26.6,73.84,0.0,,704.0,,10.0
KPVU,02/25/2023 12:25 UTC,30.1,26.6,73.84,0.0,,704.0,,10.0
KPVU,02/25/2023 12:30 UTC,30.1,26.6,73.84,3.45,,704.0,,10.0
KPVU,02/25/2023 12:35 UTC,30.1,26.6,79.74,3.45,,704.0,,10.0
KPVU,02/25/2023 12:40 UTC,30.1,26.6,79.74,6.91,,704.0,,10.0
KPVU,02/25/2023 12:45 UTC,30.09,28.4,74.03,4.6,,704.0,,10.0
KPVU,02/25/2023 12:50 UTC,30.1,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 12:55 UTC,30.1,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 12:56 UTC,30.1,28.04,74.56,6.91,,704.0,,10.0
KPVU,02/25/2023 13:00 UTC,30.09,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 13:05 UTC,30.09,28.4,74.03,8.06,,704.0,,10.0
KPVU,02/25/2023 13:10 UTC,30.1,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 13:15 UTC,30.1,28.4,74.03,5.75,,704.0,,10.0
KPVU,02/25/2023 13:20 UTC,30.1,28.4,74.03,8.06,,704.0,,10.0
KPVU,02/25/2023 13:25 UTC,30.11,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 13:30 UTC,30.11,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 13:35 UTC,30.1,28.4,79.89,4.6,,704.0,,10.0
KPVU,02/25/2023 13:40 UTC,30.1,28.4,74.03,3.45,,704.0,,10.0
KPVU,02/25/2023 13:45 UTC,30.1,28.4,79.89,3.45,,704.0,,10.0
KPVU,02/25/2023 13:50 UTC,30.1,28.4,74.03,5.75,,704.0,,10.0
KPVU,02/25/2023 13:55 UTC,30.1,28.4,79.89,5.75,,704.0,,10.0
KPVU,02/25/2023 13:56 UTC,30.1,28.94,78.14,6.91,,704.0,,10.0
KPVU,02/25/2023 14:00 UTC,30.1,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 14:05 UTC,30.1,28.4,74.03,5.75,,704.0,,10.0
KPVU,02/25/2023 14:10 UTC,30.1,28.4,74.03,0.0,,704.0,,10.0
KPVU,02/25/2023 14:15 UTC,30.1,28.4,74.03,4.6,,704.0,,10.0
KPVU,02/25/2023 14:20 UTC,30.1,28.4,74.03,5.75,,704.0,,10.0
KPVU,02/25/2023 14:25 UTC,30.1,28.4,74.03,6.91,,704.0,,10.0
KPVU,02/25/2023 14:30 UTC,30.11,28.4,74.03,9.21,,704.0,,10.0
KPVU,02/25/2023 14:35 UTC,30.11,28.4,74.03,3.45,,704.0,,10.0
KPVU,02/25/2023 14:40 UTC,30.1,28.4,74.03,3.45,,704.0,,10.0
KPVU,02/25/2023 14:45 UTC,30.11,28.4,74.03,0.0,,704.0,,10.0
KPVU,02/25/2023 14:50 UTC,30.11,28.4,79.89,0.0,,704.0,,10.0
KPVU,02/25/2023 14:55 UTC,30.11,28.4,79.89,3.45,,704.0,,10.0
KPVU,02/25/2023 14:56 UTC,30.11,28.94,78.14,3.45,,704.0,,10.0
KPVU,02/25/2023 15:00 UTC,30.11,28.4,79.89,3.45,,704.0,,10.0
KPVU,02/25/2023 15:05 UTC,30.11,28.4,79.89,3.45,,704.0,,10.0
KPVU,02/25/2023 15:10 UTC,30.1,30.2,74.22,4.6,,704.0,,10.0
KPVU,02/25/2023 15:15 UTC,30.1,30.2,74.22,0.0,,704.0,,10.0
KPVU,02/25/2023 15:20 UTC,30.1,30.2,80.04,3.45,,704.0,,10.0
KPVU,02/25/2023 15:25 UTC,30.1,30.2,74.22,3.45,,704.0,,10.0
KPVU,02/25/2023 15:30 UTC,30.11,30.2,74.22,4.6,,704.0,,10.0
KPVU,02/25/2023 15:35 UTC,30.1,32.0,69.0,4.6,,704.0,,10.0
KPVU,02/25/2023 15:40 UTC,30.1,30.2,80.04,0.0,,704.0,,10.0
KPVU,02/25/2023 15:45 UTC,30.1,32.0,63.94,0.0,,704.0,,10.0
KPVU,02/25/2023 15:50 UTC,30.11,33.8,59.48,0.0,,704.0,,10.0
KPVU,02/25/2023 15:55 UTC,30.11,33.8,59.48,3.45,,704.0,,10.0
KPVU,02/25/2023 15:56 UTC,30.11,33.98,58.6,3.45,,704.0,,10.0
KPVU,02/25/2023 16:00 UTC,30.11,33.8,59.48,4.6,,704.0,,10.0
KPVU,02/25/2023 16:05 UTC,30.11,33.8,59.48,3.45,,704.0,,10.0
KPVU,02/25/2023 16:10 UTC,30.11,33.8,59.48,0.0,,704.0,,10.0
KPVU,02/25/2023 16:15 UTC,30.1,33.8,55.08,0.0,,704.0,,10.0
KPVU,02/25/2023 16:20 UTC,30.1,33.8,55.08,0.0,,704.0,,10.0
KPVU,02/25/2023 16:25 UTC,30.1,33.8,55.08,0.0,,704.0,,10.0
KPVU,02/25/2023 16:30 UTC,30.1,33.8,55.08,0.0,,704.0,,10.0
KPVU,02/25/2023 16:35 UTC,30.1,35.6,51.27,0.0,,704.0,,10.0
KPVU,02/25/2023 16:40 UTC,30.1,33.8,55.08,0.0,,703.0,,10.0
KPVU,02/25/2023 16:45 UTC,30.1,35.6,51.27,0.0,,703.0,,10.0
KPVU,02/25/2023 16:50 UTC,30.1,35.6,55.36,0.0,,702.0,,10.0
KPVU,02/25/2023 16:55 UTC,30.1,35.6,51.27,0.0,,702.0,,10.0
KPVU,02/25/2023 16:56 UTC,30.1,35.06,53.61,0.0,,702.0,,10.0
KPVU,02/25/2023 17:00 UTC,30.1,35.6,51.27,0.0,,706.0,,10.0
KPVU,02/25/2023 17:05 UTC,30.1,35.6,55.36,3.45,,1.0,,10.0
KPVU,02/25/2023 17:10 UTC,30.09,35.6,55.36,4.6,,1.0,,10.0
KPVU,02/25/2023 17:15 UTC,30.09,35.6,55.36,3.45,,1.0,,10.0
KPVU,02/25/2023 17:20 UTC,30.09,35.6,55.36,3.45,,1.0,,10.0
KPVU,02/25/2023 17:25 UTC,30.09,35.6,55.36,3.45,,1.0,,10.0
KPVU,02/25/2023 17:30 UTC,30.09,35.6,55.36,4.6,,1.0,,10.0
KPVU,02/25/2023 17:35 UTC,30.09,35.6,55.36,5.75,,1.0,,10.0
KPVU,02/25/2023 17:40 UTC,30.09,35.6,55.36,5.75,,1.0,,10.0
KPVU,02/25/2023 17:45 UTC,30.09,35.6,55.36,5.75,,1.0,,10.0
KPVU,02/25/2023 17:50 UTC,30.09,35.6,55.36,5.75,,1.0,,10.0
KPVU,02/25/2023 17:55 UTC,30.08,35.6,55.36,5.75,,1.0,,10.0
KPVU,02/25/2023 17:56 UTC,30.08,35.96,56.27,5.75,,1.0,,10.0
KPVU,02/25/2023 18:00 UTC,30.08,35.6,59.74,5.75,,1.0,,10.0
KPVU,02/25/2023 18:05 UTC,30.08,35.6,55.36,4.6,,1.0,,10.0
KPVU,02/25/2023 18:10 UTC,30.08,35.6,59.74,4.6,,1.0,,10.0
KPVU,02/25/2023 18:15 UTC,30.08,37.4,55.64,4.6,,1.0,,10.0
KPVU,02/25/2023 18:20 UTC,30.08,37.4,55.64,4.6,,1.0,,10.0
KPVU,02/25/2023 18:25 UTC,30.08,37.4,60.0,5.75,,1.0,,10.0
KPVU,02/25/2023 18:30 UTC,30.07,35.6,69.43,4.6,,1.0,,10.0
KPVU,02/25/2023 18:35 UTC,30.07,35.6,64.42,4.6,,1.0,,10.0
KPVU,02/25/2023 18:40 UTC,30.07,37.4,64.66,5.75,,1.0,,10.0
KPVU,02/25/2023 18:45 UTC,30.07,37.4,64.66,4.6,,1.0,,10.0
KPVU,02/25/2023 18:50 UTC,30.07,37.4,64.66,5.75,,1.0,,10.0
KPVU,02/25/2023 18:55 UTC,30.06,37.4,60.0,5.75,,1.0,,10.0
KPVU,02/25/2023 18:56 UTC,30.06,37.04,61.32,5.75,,1.0,,10.0
KPVU,02/25/2023 19:00 UTC,30.06,37.4,60.0,6.91,,1.0,,10.0
KPVU,02/25/2023 19:05 UTC,30.06,37.4,60.0,6.91,,1.0,,10.0
KPVU,02/25/2023 19:10 UTC,30.06,37.4,64.66,5.75,,1.0,,10.0
KPVU,02/25/2023 19:15 UTC,30.05,37.4,64.66,6.91,,1.0,,10.0
KPVU,02/25/2023 19:20 UTC,30.05,35.6,69.43,8.06,,1.0,,10.0
KPVU,02/25/2023 19:25 UTC,30.05,35.6,69.43,8.06,,1.0,,10.0
KPVU,02/25/2023 19:30 UTC,30.05,35.6,64.42,6.91,,1.0,,10.0
